question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
@.@ 5 per cent interest over 36 @.@ 5 years. In his speeches Denny highlighted that many workers were faced with high,"[43, 25, 43, 204, 32, 559, 1376, 1378, 648, 204, 2945, 204, 43, 25, 43, 204, 32, 909, 204, 25, 529, 545, 31014, 60926, 15623, 325, 860, 4862, 646, 9961, 335, 986]", Ceramic,39612,19.0,gcg, Ceramic,"[39612, 47391, 31566, 12756, 14730, 39612, 57748, 49358, 58717, 29293]",10,1.46875,False,True,32
", 21 U.S. ( 8 Wheat. ) 464 ( 1823 ). [ 37 ","[23, 204, 1868, 493, 25, 62, 25, 204, 19, 204, 35, 38004, 204, 25, 204, 20, 204, 42467, 204, 19, 204, 14559, 30, 204, 20, 204, 25, 204, 70, 204, 3597, 204]", albums,17968,19.625,gcg,十二,"[60814, 5139, 64596, 4, 3608, 204, 42163, 31948, 40, 17968]",10,3.484375,False,False,32
" Coop, I want you to know I 'll get it to you right away. With it goes all the friendship and affection and the admiration","[2004, 387, 204, 23, 295, 729, 299, 271, 655, 295, 204, 18, 567, 577, 334, 271, 299, 894, 1514, 204, 25, 1743, 334, 3271, 455, 248, 14698, 273, 19451, 273, 248, 35853]", coh,18673,18.125,gcg,Compl,"[36045, 54031, 61831, 50116, 5696, 18673]",6,1.484375,False,True,32
" votes he did not always help the Government. In July 1977, Dormand voted against the European Assembly Elections Bill which brought in direct elections","[11956, 332, 826, 416, 1304, 733, 248, 6286, 204, 25, 529, 3313, 204, 3344, 34, 204, 23, 361, 517, 373, 12692, 1542, 248, 4588, 13749, 42166, 6216, 585, 3867, 272, 1430, 12148]", Den,6361,16.875,gcg,all,"[436, 43881, 6361, 28063, 3267, 531, 57335, 3868, 58529, 53273]",10,1.890625,False,False,32
" zone, April 1949 ). As part of the economic rebuilding of Germany, in early 1948, representatives of a number","[8168, 204, 23, 3242, 204, 5387, 36, 204, 20, 204, 25, 1130, 622, 275, 248, 4112, 35683, 275, 6508, 204, 23, 272, 2304, 204, 5387, 35, 204, 23, 13529, 275, 241, 1386]", voit,48142,18.625,gcg, commonly,"[8906, 29141, 26386, 15617, 5872, 17602, 48177, 25414, 47048, 17892]",10,8.125,False,False,32
" 2014 ) during the "" Spider @-@ Verse "" storyline. Slott characterized Khan "" the closest character to classic Peter","[204, 626, 31, 204, 20, 1365, 248, 204, 13, 24127, 204, 43, 24, 43, 60422, 204, 13, 33866, 204, 25, 4182, 1470, 17839, 17080, 204, 13, 248, 14710, 2655, 271, 6060, 6922]",Prov,10287,18.625,gcg, enough,"[1713, 36217, 34235, 534, 23158, 28702, 62582, 10287, 10413, 3183]",10,1.0703125,False,True,32
" consisted of over 14 @,@ 000 foot, with 30 to 40 pieces of artillery. Thomas Stockdale recorded the disposition of","[24363, 275, 648, 204, 1279, 204, 43, 23, 43, 204, 1321, 2772, 204, 23, 335, 204, 1067, 271, 204, 1738, 4855, 275, 38084, 204, 25, 6962, 9143, 15616, 7831, 248, 28880, 275]",consuming,29132,18.75,gcg, ingest,"[41823, 56737, 7603, 6187, 28031, 16762, 59134, 3725, 34164, 15393]",10,4.53125,False,False,32
 @-@ fueled power plants and two nuclear power plants were built on the bay shores. A backlash against development led to the 1968 designation of,"[204, 43, 24, 43, 37798, 1484, 5561, 273, 847, 9048, 1484, 5561, 646, 3426, 313, 248, 14697, 37211, 204, 25, 317, 41732, 1542, 2138, 3803, 271, 248, 204, 3954, 35, 29745, 275]", roaring,48261,17.5,gcg, Bitter,"[64795, 58302, 43062, 2908, 55989, 40730, 8275, 17176, 52527, 49355]",10,7.4375,False,False,32
". The case was heard and the opinion written by Philip Yorke, 1st Earl of Hardwicke, and concerned Fletcher Gyles ","[204, 25, 390, 1494, 398, 3262, 273, 248, 5453, 3523, 431, 20102, 57932, 356, 204, 23, 204, 28, 288, 25738, 275, 7633, 46672, 356, 204, 23, 273, 6793, 39952, 401, 16741, 204]", YORK,43684,20.625,gcg, Shepard,"[59536, 56090, 12493, 55619, 8087, 36903, 61583, 62063, 1501, 58969]",10,6.84375,False,False,32
" with the poetic dreamscapes made by Harunobu, opting instead for realistic depictions of idealized female forms dressed in the latest fashions and posed","[335, 248, 34944, 3714, 1566, 6985, 1021, 431, 3439, 369, 630, 96, 204, 23, 38657, 3002, 312, 13685, 1215, 14972, 275, 4748, 1190, 5808, 5244, 13425, 272, 248, 3400, 41154, 273, 24836]",figuration,63105,18.625,gcg, que,"[877, 58980, 24836, 5365, 23632, 299, 21079, 9742, 9073, 3177]",10,9.125,False,False,32
" earlier in the decade, many lesbians in the U.S. were unable to see themselves as part of the same community with gay men. Accus","[4273, 272, 248, 8561, 204, 23, 860, 54828, 272, 248, 493, 25, 62, 25, 646, 7759, 271, 760, 3077, 345, 622, 275, 248, 1144, 1986, 335, 8387, 1658, 204, 25, 3129, 359]",res,394,16.25,gcg, accus,"[21114, 394, 37923, 10729]",4,0.1533203125,False,True,32
