question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
"nicht lassen "" ( If the world cannot cease ) , begins by recounting persecution , but quickly becomes an arioso with a walking continu","[3072, 25979, 376, 313, 960, 278, 3186, 2609, 2257, 559, 1723, 1919, 16410, 491, 1162, 792, 292, 639, 3471, 918, 1919, 541, 9098, 7415, 385, 263, 374, 9064, 411, 263, 22049, 3133]",kins,11335,24.57823944091797,gcg,пла,"[8433, 3133, 11335, 21294, 10166, 22657]",6,0.013863813132047653,False,True,32
"here are those that were applied by the Mary Rose Trust . The hold lay furthest down in the ship , right above the bottom planking below the","[1244, 526, 1906, 393, 892, 7436, 491, 278, 6182, 14008, 20692, 869, 450, 4808, 6568, 3261, 386, 342, 1623, 297, 278, 7751, 1919, 1492, 2038, 278, 5970, 715, 804, 292, 2400, 278]",Roberto,21739,16.009233474731445,gcg,induced,"[20974, 6286, 29205, 2400, 21739, 11831, 29523, 11838, 26909, 29475]",10,0.37274208664894104,False,True,32
"Hutchinson was , either in reality or at least spiritually . The parallel is that Hutchinson was the heretic who metaphorically sedu","[379, 10519, 26803, 471, 1919, 2845, 297, 16832, 470, 472, 3203, 8548, 1474, 869, 450, 8943, 338, 393, 379, 10519, 26803, 471, 278, 902, 7492, 1058, 1539, 481, 2015, 1711, 269, 6085]",ф,30011,23.89451789855957,gcg,Ada,"[23255, 21825, 4340, 16460, 19878, 5658, 4973, 28, 16000, 30011]",10,1.405630350112915,False,False,32
used to evaluate the TK @-@ 3 turbosupercharger in July 1944 in the hopes of improving high @-,"[1304, 304, 14707, 278, 323, 29968, 732, 29899, 29992, 29871, 29941, 7013, 27737, 14805, 3090, 914, 297, 5468, 29871, 29896, 29929, 29946, 29946, 297, 278, 26926, 310, 4857, 1747, 1880, 732, 29899]",броја,25564,19.13487434387207,gcg,low,"[4482, 12224, 2870, 29505, 28281, 14033, 6729, 30430, 22294, 23999]",10,8.434709548950195,False,False,32
"1987 ) was an American baseball shortstop . In Major League Baseball ( MLB ) , Jackson played for the New York Giants from 1","[29896, 29929, 29947, 29955, 1723, 471, 385, 3082, 21573, 3273, 9847, 869, 512, 11019, 5165, 23185, 313, 23158, 29933, 1723, 1919, 11886, 5318, 363, 278, 1570, 3088, 4406, 1934, 515, 29871, 29896]",теле,13947,27.906892776489258,gcg,Proof,"[28116, 10336, 11938, 14330, 11568, 3286, 20862, 5913, 12911, 13947]",10,5.468852996826172,False,False,32
physical characteristics and chemical stability make it useful for industrial applications . Its resistance to wear and tarnish is well suited to use in fine jewelry,"[9128, 21862, 322, 22233, 25806, 1207, 372, 5407, 363, 18408, 8324, 869, 8011, 17711, 304, 19531, 322, 260, 2753, 728, 338, 1532, 480, 1573, 304, 671, 297, 2691, 432, 809, 295, 719]",Arbeits,24966,18.793804168701172,gcg,suddenly,"[11584, 23844, 15743, 9949, 31041, 28368, 27500, 1420, 16715, 18450]",10,3.310966730117798,False,False,32
"the female experience "" . Thelma J. Shinn wrote in her book , Worlds Within Women : Myth and Mythmaking in Fantastic Liter","[278, 12944, 7271, 376, 869, 498, 295, 655, 435, 29889, 1383, 2559, 5456, 297, 902, 3143, 1919, 2787, 29879, 23732, 10152, 584, 341, 1541, 322, 341, 1541, 28990, 297, 18089, 6288, 5449]",and,392,15.38930606842041,gcg,"²,","[18833, 11491, 5449, 8070, 27974, 24137, 10038, 9118, 5088, 16399]",10,0.05900689214468002,False,True,32
"@,@ 000 kilometers of autobahns opened up a new era of mobility , I too saw the light : this was the","[732, 29892, 29992, 29871, 29900, 29900, 29900, 20052, 2699, 310, 1120, 711, 801, 1983, 6496, 701, 263, 716, 3152, 310, 22458, 1793, 1919, 306, 2086, 4446, 278, 3578, 584, 445, 471, 278]",pmatrix,12571,18.675127029418945,gcg,escrit,"[14377, 4969, 9162, 18348, 13706, 17994, 23929, 6496, 1125, 20744]",10,10.078701972961426,False,False,32
ino through the away goals ruling . They then defeated SC Heerenveen 6 – 2 in the final of the KNVB Cup on ,"[1789, 1549, 278, 3448, 14433, 364, 19478, 869, 2688, 769, 16235, 12314, 940, 4578, 345, 264, 29871, 29953, 785, 29871, 29906, 297, 278, 2186, 310, 278, 476, 29940, 24281, 6536, 373, 29871]",chain,9704,20.758827209472656,gcg,feet,"[6900, 30589, 1919, 27390, 23028, 18500, 29904, 30524, 3986, 30867]",10,11.26177978515625,False,False,32
 Chhinnamasta appears in two distinct set of legends : the origin myths of Mahavidyas as a group and those explaining the gen,"[29871, 678, 29882, 2559, 314, 5427, 5692, 297, 1023, 8359, 731, 310, 2814, 1975, 584, 278, 3978, 22082, 29879, 310, 10082, 16093, 29891, 294, 408, 263, 2318, 322, 1906, 24232, 278, 2531]",unct,18049,22.22785186767578,gcg,nations,"[19079, 19982, 7541, 3022, 6333, 9184, 13774, 13114, 12838, 29883]",10,16.349925994873047,False,False,32
