question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
 This practice has led,"[735, 3100, 504, 3803]", to much,"[271, 866]",2.890625,gcg,bus,"[16318, 26550, 61338, 61798, 63637, 41541, 33929, 29837, 26677, 16881, 22810, 9680, 1301, 64391, 35096, 23478, 28406, 11655, 18176, 13579, 43553, 37578, 6849, 41798, 72, 17216, 54665, 46571, 9122, 17785, 26903, 10025, 22455, 24976, 32011, 23142, 45869, 25011, 47585, 16002, 35651, 61315, 3346, 60990, 31782, 39238, 1548, 58051, 14094, 4769, 24874, 6057, 24172, 16910, 12957, 1690, 20675, 20952, 45141, 42974, 51878, 54598, 39355, 61798]",64,0.390625,False,True,4
 through West Branch was,"[788, 3431, 22244, 398]", numbered M,"[34895, 331]",7.90625,gcg, donated,"[18944, 63838, 42653, 42707, 11315, 16495, 57445, 54789, 893, 14116, 49864, 1029, 7128, 29745, 9981, 32375, 32039, 17145, 10202, 5414, 62546, 24421, 3480, 39031, 50200, 18351, 422, 3431, 35867, 30122, 16072, 10166, 30385, 10615, 44454, 53240, 47634, 21938, 26, 7265, 600, 51554, 50610, 36749, 19418, 45616, 49046, 17727, 51801, 62793, 37457, 18954, 13532, 37714, 46087, 9863, 33297, 32154, 46512, 57621, 58912, 3446, 2833, 35389]",64,2.03125,False,False,4
's material,"[204, 18, 94, 2047]",.,"[204, 25]",3.890625,gcg, Chart,"[18134, 23003, 6753, 5694, 3879, 63032, 19400, 9487, 59560, 55551, 13498, 47260, 2833, 55747, 37593, 8537, 59984, 58389, 26531, 59935, 25, 49701, 5911, 7355, 57034, 43319, 47309, 601, 47656, 14106, 49655, 18044, 245, 3059, 26184, 51313, 57534, 40445, 47037, 62199, 40171, 44440, 49526, 56612, 10460, 29507, 456, 70, 44425, 64607, 839, 20236, 11289, 46002, 12003, 204, 25241, 4501, 692, 10362, 25031, 34265, 47593, 62584]",64,1.125,False,True,4
 the Republican Party ,"[248, 9771, 6865, 204]",. He,"[25, 707]",4.53125,gcg, influencers,"[33069, 32545, 43951, 42795, 27347, 54178, 47004, 64338, 36612, 24155, 26432, 4168, 44427, 34467, 143, 31925, 14974, 16929, 49459, 7866, 29993, 63305, 27414, 39967, 16150, 32307, 37224, 59191, 63729, 146, 49356, 13626, 39708, 18671, 40802, 25782, 38949, 41372, 47845, 24932, 43, 35189, 36874, 1638, 54973, 37337, 62984, 55588, 17449, 22527, 62128, 58951, 61561, 31693, 58947, 22582, 61317, 59743, 29295, 15746, 6142, 40662, 1001, 17889]",64,0.63671875,False,True,4
 factor in the decision,"[5864, 272, 248, 3241]", to push the,"[271, 4637, 248]",3.359375,gcg,Aqu,"[36914, 17891, 12530, 39046, 7253, 51955, 17596, 42579, 48476, 14437, 28003, 12228, 23638, 46821, 57212, 52309, 9161, 913, 26270, 24975, 52576, 3183, 64773, 58212, 45153, 34796, 38479, 39165, 50562, 20049, 49177, 18979, 12826, 17719, 55586, 8541, 10222, 61182, 513, 25912, 7287, 7197, 63833, 53792, 52498, 23228, 11721, 58592, 40106, 34461, 46188, 38418, 23649, 16435, 48096, 40913, 33776, 27452, 826, 4294, 243, 599, 62031, 61936]",64,0.578125,False,True,4
. Nathan Grayson,"[204, 25, 20238, 55395]", of VG247,"[275, 61935, 26986]",3.234375,gcg,"."")","[30618, 50238, 8115, 22253, 32714, 3933, 22124, 29200, 12690, 1595, 46943, 15078, 4598, 1856, 26558, 8080, 31285, 54749, 20786, 12587, 9132, 32055, 38019, 64439, 37143, 59349, 7322, 15410, 33621, 36058, 26752, 24983, 46959, 34808, 13233, 10025, 379, 12484, 1789, 14094, 36866, 43743, 6781, 5418, 20703, 64, 63437, 61681, 9107, 19786, 42890, 8765, 59522, 29291, 54279, 46679, 12668, 16314, 5883, 49848, 561, 55859, 58, 62174]",64,0.7265625,False,True,4
", tough,","[23, 6716, 204, 23]", and violent atmosphere,"[273, 12648, 8922]",6.03125,gcg, retic,"[64925, 54869, 7009, 34458, 27299, 11192, 63759, 44621, 1037, 43880, 1540, 13358, 21472, 62482, 44006, 47931, 10683, 12009, 15990, 28610, 47219, 64193, 41926, 49989, 61956, 1914, 41866, 30995, 63658, 30210, 2577, 55519, 7388, 4708, 52636, 34863, 8953, 44049, 7497, 3847, 61068, 48493, 17206, 43729, 30940, 34480, 61978, 8868, 20803, 1820, 18366, 52849, 18830, 255, 49312, 57291, 24571, 31896, 284, 10205, 48408, 38632, 248, 43822]",64,1.21875,False,True,4
 distinctions can be made,"[47313, 418, 314, 1021]", regarding the genre,"[4451, 248, 12042]",4.59375,gcg,Mountain,"[55640, 53127, 59737, 63068, 62129, 52543, 34591, 31688, 29395, 38084, 32261, 34011, 13290, 44859, 37, 45246, 8560, 36131, 6980, 36424, 19624, 47280, 6863, 33829, 44245, 63176, 1682, 56248, 48912, 55060, 33464, 7443, 48719, 14031, 9988, 34278, 24408, 58413, 55216, 31788, 12123, 64943, 42999, 7820, 5733, 16981, 17577, 63651, 36532, 47009, 36142, 39185, 31678, 23495, 60374, 5298, 38532, 8248, 24934, 24464, 24379, 43614, 54369, 38279]",64,1.03125,False,False,4
-@ cow hybrid,"[24, 43, 10090, 12318]", and several huts,"[273, 1988, 278, 4992]",6.4375,gcg, pity,"[27631, 10336, 11606, 25619, 62723, 7085, 39794, 64024, 52743, 16906, 13290, 29897, 15978, 59720, 53564, 1786, 1685, 4466, 32687, 61358, 54255, 56765, 275, 46651, 47408, 50718, 27734, 58461, 8609, 11966, 34621, 42155, 31968, 57831, 58918, 31274, 4518, 2172, 47372, 51251, 9703, 7457, 7897, 28348, 21590, 13367, 5302, 21477, 43436, 43095, 39728, 6225, 43893, 6418, 44292, 1055, 8097, 62254, 40926, 398, 532, 39728, 50791, 44302]",64,2.96875,False,False,4
 and is a major,"[273, 304, 241, 2084]", tourist attraction.,"[14460, 17391, 204, 25]",2.921875,gcg,Latest,"[20959, 45069, 17729, 8670, 60945, 64518, 11907, 55251, 88, 192, 30796, 19432, 50778, 25387, 10765, 9454, 49071, 53211, 23603, 44236, 24588, 10595, 50325, 52264, 11476, 55778, 40978, 56636, 6025, 24674, 26687, 30287, 10421, 29507, 10935, 47229, 34102, 64827, 15575, 21779, 37417, 61897, 55877, 14544, 17728, 40934, 63431, 42035, 28404, 41471, 49581, 50607, 57441, 47660, 18501, 64255, 3346, 18131, 193, 20047, 43291, 46219, 25756, 5949]",64,0.890625,False,False,4
