question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
 the native king of,"[248, 7863, 6693, 275]", western K,"[11627, 531]",6.46875,gcg, away,"[1514, 40810, 30188, 1879, 15258, 50127, 38531, 36368, 33923, 59359, 29849, 53177, 2514, 313, 40811, 1725, 7061, 16613, 97, 14328, 13805, 12748, 33530, 26750, 26451, 51078, 53472, 31373, 63163, 26305, 37874, 28288, 55556, 53189, 54522, 192, 13957, 17279, 21659, 58463, 12042, 52211, 6692, 42155, 19866, 26644, 43471, 55025, 37780, 43592, 27887, 62632, 27921, 26468, 23284, 10861, 21812, 63633, 6479, 49809, 7158, 64452, 16123, 57474]",64,2.75,False,False,4
" being "" perfect","[1003, 204, 13, 1943]"," ""","[204, 13]",0.6640625,base,,[],0,0.6640625,True,True,4
' em up ,"[18, 732, 510, 204]",. ,"[25, 204]",1.9609375,gcg, handed,"[13033, 777, 35277, 5386, 40813, 36301, 6882, 41748, 14379, 24385, 4693, 4320, 25241, 688, 5284, 44687, 47210, 14529, 267, 14518, 57778, 12252, 15580, 25607, 17938, 44181, 62398, 45007, 8543, 27102, 39310, 29370, 42560, 27757, 36088, 17135, 20848, 2645, 426, 45450, 42711, 32593, 3299, 1387, 32497, 50356, 41483, 50262, 15281, 62462, 48236, 34834, 13023, 47726, 19134, 17803, 49627, 19751, 317, 26128, 58935, 23482, 12327, 57007]",64,0.46875,False,True,4
 the preservation of one,"[248, 23674, 275, 532]", will also,"[451, 614]",6.75,gcg,Now,"[4031, 51395, 56626, 52881, 41242, 57163, 63531, 38470, 38633, 3185, 57130, 19758, 3151, 60044, 37428, 55053, 23762, 14435, 55727, 4978, 20283, 40012, 7090, 48963, 1965, 8673, 26814, 53640, 7793, 7938, 43072, 33930, 29575, 46486, 20826, 52903, 58480, 54006, 20229, 27059, 55022, 50768, 58151, 57935, 18797, 3616, 1349, 39098, 18906, 3153, 61328, 37909, 61021, 482, 44807, 47368, 52028, 54171, 46857, 12053, 64014, 2070, 44707, 56001]",64,4.5625,False,False,4
 release as the lead,"[3586, 345, 248, 1210]"," song,","[3172, 204, 23]",4.78125,gcg, souvenir,"[40431, 28587, 64875, 54069, 6015, 5684, 50014, 21861, 10058, 21478, 45028, 21706, 49616, 43735, 12718, 57365, 55569, 14836, 32899, 11741, 26705, 58539, 54780, 57766, 56330, 16137, 35244, 47464, 38736, 41574, 26220, 24976, 27162, 53850, 23570, 9241, 36512, 10554, 9996, 4881, 2925, 44830, 40955, 1930, 2685, 34135, 47342, 64634, 43570, 26831, 247, 64818, 50014, 49407, 3921, 3301, 7837, 3881, 31847, 1296, 50577, 29139, 27162, 8636]",64,1.7109375,False,False,4
 he apparently agreed to,"[332, 9340, 7213, 271]", wed Ead,"[23796, 399, 308]",6.6875,gcg, Edith,"[52909, 49007, 23306, 37340, 26516, 57125, 10433, 1703, 26692, 20402, 2549, 46861, 27801, 28300, 25372, 8007, 31575, 1643, 28895, 22678, 33940, 18367, 13095, 46921, 22623, 29698, 30595, 15315, 35618, 61636, 43697, 61267, 49459, 7313, 36501, 61849, 56015, 2491, 60744, 44122, 4761, 39000, 3679, 6130, 30600, 39828, 3967, 28746, 44786, 4275, 18663, 10569, 43340, 51839, 21409, 50556, 42116, 29623, 36059, 7485, 50078, 49230, 2795, 49270]",64,1.2421875,False,False,4
", Des Jard","[23, 2175, 462, 435]",ien played semi,"[1423, 3983, 11145]",9.125,gcg, Dani,"[38178, 36114, 5629, 37931, 49858, 21987, 47229, 42827, 42653, 58279, 26967, 50261, 18288, 24014, 4070, 14825, 5256, 409, 53875, 61878, 22630, 38042, 18740, 58639, 21378, 21738, 38029, 25106, 29514, 23816, 58417, 714, 9010, 53865, 13231, 1452, 4538, 57518, 28951, 26175, 59513, 31787, 12349, 16754, 18281, 53, 34310, 21696, 40824, 58850, 18725, 14849, 13772, 2502, 33904, 8446, 6261, 3567, 64355, 7494, 58694, 58947, 6351, 52871]",64,2.65625,False,False,4
", "" Ch","[23, 204, 13, 636]",ilton rhaps,"[10637, 392, 3140]",6.25,gcg, promised,"[12195, 39443, 17637, 35842, 55022, 4272, 42231, 25182, 39216, 62610, 18672, 13350, 43979, 34661, 4906, 7604, 51439, 41013, 23032, 36400, 61428, 2310, 6541, 22756, 15069, 10286, 20029, 19838, 5905, 46301, 34897, 2983, 1256, 11397, 48523, 60455, 50440, 45682, 51847, 8, 17617, 18551, 42875, 12611, 53635, 7744, 41605, 25071, 64695, 6693, 17188, 16979, 33918, 18494, 19927, 42777, 6176, 55785, 32076, 30565, 617, 59742, 54063, 63810]",64,2.5625,False,False,4
 formulated lipid cocktail ,"[27726, 35044, 19412, 204]",( s ),"[19, 247, 204, 20]",4.46875,gcg, offense,"[12472, 23107, 55803, 50322, 9775, 21828, 62297, 34319, 34623, 32449, 15638, 53360, 1497, 22039, 14455, 2949, 19598, 38027, 15256, 64101, 31676, 31502, 53671, 491, 20185, 26833, 55022, 20, 42044, 9726, 24171, 37965, 1850, 29821, 26, 46014, 45739, 47566, 51072, 55357, 24, 40074, 62269, 43858, 53279, 59981, 38509, 42417, 39388, 2846, 28840, 28520, 28839, 40821, 51576, 41056, 22110, 36616, 43489, 27742, 21081, 53672, 58246, 63542]",64,0.359375,False,True,4
 ( 0,"[204, 19, 204, 27]", @.@,"[204, 43, 25, 43]",5.3125,gcg, Ener,"[6384, 39005, 25856, 42354, 31123, 36282, 1464, 25745, 62619, 39970, 33623, 17118, 64228, 31873, 54599, 5, 20187, 55336, 28441, 35996, 11772, 53094, 4909, 4659, 25634, 16734, 31242, 59171, 61475, 20096, 7727, 29682, 47916, 23030, 8639, 9305, 13363, 60966, 47328, 39460, 43307, 48395, 51620, 20922, 59392, 50147, 51384, 7855, 36894, 2542, 36874, 9713, 17886, 52677, 22253, 43, 3683, 62803, 32819, 606, 25, 24563, 264, 8186]",64,1.8046875,False,False,4
", NFL owners used","[23, 11099, 4686, 1042]", the threat of a,"[248, 4141, 275, 241]",1.453125,greedy, bargaining,[38659],1,0.92578125,False,True,4
 sang to the people,"[15363, 271, 248, 692]", through him.,"[788, 801, 204, 25]",4.4375,gcg, arriv,"[4218, 2114, 2383, 57578, 26708, 64995, 2591, 8303, 9764, 2147, 58127, 24829, 40816, 51574, 14328, 1137, 9005, 40249, 37490, 39284, 18574, 53240, 19046, 45654, 16009, 12859, 55756, 14568, 49462, 26949, 60971, 3068, 16662, 585, 35213, 41344, 53417, 32266, 3200, 47725, 38664, 4009, 7818, 33126, 57143, 49043, 50040, 16854, 49166, 54859, 21251, 58387, 21852, 44088, 8063, 8674, 5140, 54978, 5591, 33276, 18654, 103, 54063, 28590]",64,1.796875,False,False,4
 the site of a significant massacre by the,"[248, 1692, 275, 241, 2589, 43141, 431, 248]", Indian forces,"[4673, 6389]",4.5,gcg, Paras,"[54656, 48854, 42413, 30100, 18579, 48753, 42975, 34677, 59093, 30839, 38527, 56502, 21355, 9777, 2121, 60549, 64101, 1272, 51585, 44197, 19564, 48494, 11168, 33233, 33599, 25653, 6822, 23659, 15972, 9796, 10077, 122, 7440, 1018, 19251, 43258, 23638, 8014, 16218, 13006, 30074, 53351, 41817, 32081, 37366, 5218, 5224, 64604, 52736, 49771, 25042, 58776, 273, 9680, 1018, 48590, 4669, 4938, 48096, 40247, 50618, 3184, 2924, 33851]",64,0.59375,False,True,8
 a four @-@ on ,"[241, 1855, 204, 43, 24, 43, 313, 204]",@-,"[43, 24]",1.34375,base,,[],0,1.34375,True,True,8
" Castelli to James Florence Burke,","[7565, 9452, 271, 4826, 26115, 34009, 204, 23]", who claimed,"[569, 9467]",7.0,gcg,TRY,"[51914, 35057, 64729, 60540, 37727, 6463, 34593, 62630, 2475, 4588, 25493, 36197, 10684, 26559, 54740, 5157, 2472, 31666, 40829, 54551, 19831, 40384, 37345, 55931, 55227, 20446, 37386, 22264, 55203, 56195, 19778, 14868, 49868, 58394, 3294, 41052, 30670, 75, 29888, 2652, 22876, 31630, 24969, 4878, 41955, 3306, 54962, 909, 57450, 20764, 47936, 31997, 2762, 11504, 436, 20043, 30127, 899, 19245, 18659, 25, 72, 51353, 30717]",64,1.203125,False,False,8
 when the Great Sejm begun in ,"[635, 248, 4212, 1154, 29692, 13077, 272, 204]",1788,"[16790, 35]",1.7265625,greedy, US,[1571],1,0.9765625,False,True,8
 pea dish was the worst of the offerings,"[50482, 7270, 398, 248, 7290, 275, 248, 14526]",. ,"[204, 25, 204]",3.375,gcg, knitted,"[57403, 61028, 14593, 26235, 55144, 53368, 55910, 8107, 53935, 1876, 35382, 312, 35566, 18710, 52774, 46586, 46944, 48041, 18186, 55734, 39030, 47656, 40684, 23462, 54565, 8135, 4098, 27921, 54183, 23500, 9143, 19984, 50498, 33575, 16554, 31665, 23418, 55804, 27285, 57632, 10365, 17849, 44366, 39484, 52498, 31240, 1616, 57548, 11947, 47064, 49628, 58992, 44281, 11279, 42284, 9714, 7653, 43205, 20266, 58128, 3161, 29363, 7319, 568]",64,1.0859375,False,False,8
 and fall in water level experienced by seas,"[273, 2314, 272, 1391, 1445, 4750, 431, 23317]", and oceans in,"[273, 33795, 272]",2.15625,gcg,Creative,"[36324, 13616, 59063, 1525, 46539, 33454, 32877, 61678, 59432, 49646, 12183, 29862, 57718, 63043, 36293, 41150, 63501, 24104, 4, 11871, 27855, 20853, 14300, 47456, 43581, 39375, 24072, 31364, 42, 25281, 37980, 13486, 50821, 25875, 8549, 63939, 47758, 40849, 3924, 34423, 10537, 61766, 6953, 40397, 62523, 21705, 37855, 9545, 40739, 38238, 54911, 27526, 2648, 60744, 33416, 31236, 48735, 64738, 27810, 28927, 759, 51469, 22981, 33822]",64,0.5625,False,True,8
" John Pilger, journalist and document","[2345, 14108, 1548, 204, 23, 16699, 273, 3268]","arian,","[7656, 204, 23]",1.2578125,greedy,Categories,[23497],1,0.4140625,False,True,8
