question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
 sacks that he g,"[42349, 325, 332, 294]",ulls without,"[45595, 1315]",8.0,gcg,iliates,"[57875, 10012, 51445, 37937, 22772, 60546, 24023, 8884, 63187, 56522, 38568, 39391, 45898, 21493, 34229, 35652, 60253, 45594, 57971, 50973, 26650, 2554, 39958, 43592, 9918, 32535, 2214, 43778, 11134, 48121, 10379, 52201, 27648, 33661, 45399, 53368, 45248, 55066, 38516, 59464, 13482, 28417, 21407, 13184, 3301, 28600, 53725, 16716, 41097, 41553, 52582, 5692, 6029, 13010, 558, 13057, 56792, 50121, 61939, 54246, 64197, 49901, 812, 50603]",64,1.8671875,False,False,4
 whereas the third one,"[10206, 248, 2914, 532]", is used,"[304, 1042]",2.734375,greedy,Use,[9129],1,1.2421875,False,True,4
410 mm ),"[22505, 7032, 204, 20]", in diameter,"[272, 14686]",2.984375,gcg,任�,"[30589, 58005, 25448, 50982, 19354, 38814, 283, 43433, 33635, 9256, 56774, 63104, 40679, 8287, 10724, 9342, 24549, 47073, 54869, 33275, 18643, 34948, 4731, 32855, 18414, 57360, 7701, 34249, 64433, 24141, 26949, 7353, 64634, 26500, 27457, 312, 59302, 19557, 8315, 46985, 58402, 43611, 58308, 47811, 44023, 41383, 2309, 29655, 31568, 285, 9473, 38218, 47898, 2633, 272, 39037, 55304, 38468, 25289, 50389, 63638, 45211, 585, 22669]",64,0.62890625,False,True,4
 support Hits for Kids,"[1164, 46626, 312, 10995]",.,"[204, 25]",3.6875,gcg,..,"[513, 1542, 596, 52851, 33652, 22341, 16045, 2636, 62758, 29509, 425, 52596, 12683, 42433, 12182, 5684, 17459, 37402, 57239, 22165, 15807, 59852, 44761, 26215, 4856, 18622, 4058, 16763, 45180, 16361, 48910, 60894, 7185, 19517, 62116, 50626, 26128, 35478, 53949, 43101, 10598, 61315, 399, 50632, 51969, 11312, 45058, 60584, 39042, 7858, 43467, 63443, 42435, 6211, 32365, 58317, 1751, 46209, 48789, 21755, 38611, 28647, 52498, 17477]",64,1.265625,False,True,4
" races, Stanley","[13325, 204, 23, 20540]", Garton ,"[401, 40213, 204]",4.9375,gcg, vessels,"[16399, 51251, 26076, 33465, 51064, 62753, 54804, 44919, 53146, 60466, 26657, 49385, 35503, 3718, 45766, 64015, 735, 45094, 36245, 48590, 16040, 8483, 53497, 32081, 46272, 23482, 27929, 58415, 39781, 11963, 27634, 45270, 19342, 36380, 25962, 28331, 64305, 36498, 14915, 13546, 24527, 22041, 10374, 57107, 59174, 27996, 27827, 11072, 29841, 18616, 3310, 11172, 23554, 16056, 7372, 26126, 32816, 62247, 29363, 5169, 61420, 42599, 58043, 41785]",64,0.9921875,False,True,4
 of the night ,"[275, 248, 1809, 204]",", Henry sparked","[23, 9566, 31472]",8.8125,gcg, anos,"[27286, 25450, 64309, 2318, 1633, 34724, 48833, 3614, 24609, 54740, 10940, 51686, 54590, 1710, 40505, 276, 15679, 64951, 58885, 37254, 22060, 24858, 30201, 29826, 4673, 62426, 48780, 14215, 23347, 57096, 62264, 37679, 40707, 51048, 48619, 26450, 17208, 8909, 33538, 23128, 55814, 36667, 6796, 51794, 34186, 49430, 24962, 28838, 2509, 8787, 54235, 1342, 52904, 27279, 14731, 59660, 54070, 2918, 45986, 50014, 18412, 768, 61798, 9566]",64,4.09375,False,False,4
""" high speed mail","[13, 986, 3804, 5570]", plane for L,"[9423, 312, 393]",6.5625,gcg, Airport,"[11246, 18659, 23315, 2825, 15303, 27253, 20620, 61884, 47528, 26193, 55609, 35, 37479, 12904, 20072, 58599, 26109, 10337, 53752, 8276, 43449, 18380, 35250, 28641, 52269, 48579, 61783, 60188, 19884, 798, 10909, 23291, 11485, 62536, 62486, 9116, 45503, 5150, 27405, 46360, 64882, 786, 23156, 46448, 42186, 53503, 54965, 19003, 3513, 42638, 51655, 50563, 55281, 20902, 15369, 9577, 24228, 52834, 11815, 3400, 56229, 193, 50313, 25262]",64,1.703125,False,False,4
 and can give them,"[273, 418, 1444, 612]", superhuman abilities,"[2014, 15564, 10991]",4.1875,gcg,"."".","[54063, 25597, 20606, 11007, 23386, 2584, 56378, 13960, 25333, 60669, 3107, 30179, 18773, 33966, 27142, 47166, 47815, 30447, 6626, 27841, 53901, 14704, 10055, 33955, 14127, 44391, 9675, 20688, 59025, 42989, 47597, 60739, 38179, 31887, 14071, 53345, 48967, 57475, 58790, 56226, 44206, 5010, 19743, 44977, 8901, 44747, 30264, 56918, 48867, 28486, 30283, 51107, 3077, 21656, 51725, 10158, 16474, 32787, 17349, 38132, 59304, 32700, 10115, 21045]",64,0.546875,False,True,4
 echinoderm,"[18792, 242, 349, 834]",s ) ,"[94, 204, 20, 204]",3.15625,gcg, chromosome,"[49617, 32427, 13360, 11054, 1570, 31443, 3662, 18773, 33923, 4360, 64290, 62256, 56126, 17412, 13224, 64149, 7342, 25273, 22011, 45547, 25812, 16538, 49799, 32916, 54678, 44566, 9188, 59461, 36691, 45028, 27932, 49741, 42392, 18949, 46326, 6575, 26826, 37305, 7654, 48251, 248, 31540, 46479, 25611, 61722, 13889, 20068, 56080, 26752, 36637, 40579, 62471, 11876, 35083, 31896, 43870, 63380, 27404, 54277, 61603, 134, 34251, 24275, 26639]",64,0.251953125,False,True,4
 Republican minority leader of,"[9771, 16074, 5467, 275]", the Illinois House of,"[248, 11233, 3487, 275]",1.5546875,greedy, Chicago,[6685],1,0.6328125,False,True,4
