question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
'true fort,"[204, 18, 2031, 5949]", ',"[204, 18]",1.859375,greedy, archaeological,[44044],1,0.298828125,False,True,4
5. The,"[32, 204, 25, 390]", Blu ,"[25444, 204]",7.71875,gcg,[,"[70, 36389, 40509, 47784, 50, 57877, 63878, 2833, 39035, 1972, 47784, 18724, 19600, 45991, 43142, 164, 62602, 36458, 12600, 51387, 51444, 10207, 37125, 62556, 44845, 24552, 9415, 59992, 49583, 4584, 321, 4780, 10605, 17472, 53106, 1327, 33153, 43840, 64842, 9585, 11087, 44461, 2276, 6384, 25444, 44667, 34796, 22472, 50696, 33480, 11424, 55626, 61353, 30211, 3446, 45683, 451, 33826, 62705, 17615, 62608, 64063, 41332, 25444]",64,1.5390625,False,True,4
", planners considered attacking","[23, 35252, 3558, 20340]", the compound,"[248, 14625]",4.21875,gcg,�,"[123, 46194, 6626, 46730, 28023, 63497, 59857, 47592, 29778, 2433, 56158, 30789, 29764, 62415, 14281, 59893, 62439, 30156, 31825, 16320, 34195, 63697, 20948, 20534, 286, 34195, 50346, 43262, 29507, 22966, 59520, 3935, 54835, 51949, 36734, 12311, 31814, 7497, 57615, 4537, 1814, 458, 1156, 17639, 58739, 31651, 21771, 27561, 1565, 30449, 15748, 36037, 19726, 13130, 33191, 10160, 57694, 41748, 29498, 2767, 6972, 24, 52474, 56422]",64,0.39453125,False,True,4
 of kinky keyboards,"[275, 429, 27524, 47602]",",","[204, 23]",4.1875,gcg,énd,"[49172, 19837, 204, 23, 12218, 28021, 51454, 16008, 47585, 44114, 57196, 15886, 63884, 3440, 38659, 40182, 1702, 2058, 1518, 59666, 17708, 18155, 9534, 2613, 23694, 53210, 9323, 6187, 52473, 44425, 38235, 47582, 10248, 49223, 51663, 24213, 17433, 417, 60348, 653, 1702, 28011, 39347, 27577, 28608, 40883, 22680, 40166, 289, 7684, 53102, 1274, 1686, 46573, 46420, 34171, 14740, 47793, 52498, 61674, 42036, 17183, 60600, 72]",64,0.70703125,False,True,4
. Both ships at,"[25, 6949, 13118, 388]", the dock were,"[248, 16084, 646]",2.65625,greedy, dock,[16084],1,1.484375,False,True,4
 passes through the core,"[12000, 788, 248, 5304]", of a spiral,"[275, 241, 27479]",3.109375,gcg, Glacier,"[57467, 38716, 21297, 2045, 33156, 33269, 64644, 26357, 8720, 30086, 62854, 19099, 9394, 34388, 52409, 34399, 38617, 11058, 58517, 39585, 37133, 4781, 41538, 51670, 8186, 30253, 1025, 27557, 46672, 43580, 12242, 57883, 57362, 18928, 115, 53905, 7379, 7385, 42958, 12387, 61247, 31377, 42441, 16741, 15757, 21315, 44028, 47637, 31158, 25858, 10808, 34568, 47067, 4945, 20976, 53653, 37943, 47078, 13255, 53996, 42, 1540, 56232, 58415]",64,0.1142578125,False,True,4
 not the counterslab,"[416, 248, 31272, 17906]",. These,"[204, 25, 2050]",4.4375,gcg, ordinarily,"[57421, 56761, 43400, 17168, 33468, 235, 39688, 14552, 62905, 52040, 14718, 42435, 10289, 30367, 57568, 4043, 15225, 57344, 44719, 3413, 23677, 16219, 64241, 8879, 33526, 29902, 54456, 33583, 8591, 47423, 40388, 33188, 26482, 52459, 62896, 41373, 36030, 13259, 64686, 43733, 10071, 52134, 60971, 9194, 31876, 52733, 31200, 29707, 25302, 2996, 17170, 2771, 8870, 59454, 35997, 51831, 27495, 39553, 52070, 37284, 8634, 9003, 29013, 43720]",64,2.359375,False,False,4
 recorded a save against,"[7831, 241, 3425, 1542]", the Baltimore Ori,"[248, 18420, 16257]",2.15625,gcg, �,"[56451, 14540, 18011, 50201, 14723, 17327, 181, 52553, 58656, 21696, 55714, 597, 24628, 33617, 48331, 46548, 27595, 33112, 7142, 57160, 16284, 35987, 47063, 62930, 30425, 42348, 5398, 47472, 37073, 36702, 399, 8962, 15702, 26516, 41762, 40028, 52212, 5156, 58497, 19398, 35411, 26704, 31853, 39158, 20492, 30081, 52299, 20814, 30772, 52995, 9849, 35152, 62801, 55907, 34327, 11088, 47045, 31772, 35808, 19, 53606, 1021, 52209, 29501]",64,0.0189208984375,False,True,4
 poisoning have led to,"[32231, 413, 3803, 271]", cattle deaths.,"[19184, 10573, 204, 25]",4.875,gcg, Cialis,"[27763, 54434, 32129, 534, 59560, 309, 19755, 12614, 32003, 57284, 36365, 20785, 10118, 57099, 40798, 55171, 24092, 44170, 58789, 321, 18303, 20309, 57510, 57218, 13143, 23417, 14264, 12642, 5435, 18278, 53582, 12008, 37433, 4984, 24464, 32384, 8014, 22026, 42278, 48360, 20786, 52643, 4765, 48514, 58639, 37, 31188, 19184, 59832, 12614, 18864, 15592, 13747, 8108, 26666, 6856, 62862, 193, 61763, 42333, 11146, 46134, 19777, 15020]",64,2.375,False,False,4
 to passengers who have,"[271, 14414, 569, 413]", not pre @,"[416, 634, 204, 43]",6.21875,gcg, appet,"[10358, 1804, 24510, 4113, 44609, 45834, 28651, 63601, 64248, 3326, 30846, 6550, 55032, 28466, 42445, 16187, 42365, 28174, 63450, 16152, 12459, 45018, 33064, 55998, 7251, 64653, 49055, 17457, 4863, 4627, 3726, 2792, 52225, 47683, 158, 4943, 40993, 19047, 43068, 30548, 15316, 13503, 49948, 3848, 40351, 52498, 22423, 52199, 5415, 466, 43, 17305, 54016, 29729, 22423, 44472, 22713, 44472, 1827, 64371, 17826, 30811, 43206, 43]",64,1.4140625,False,False,4
 Predators of giant,"[16526, 2475, 275, 9598]", mouse lemurs include,"[11232, 63025, 1456, 1965]",4.0,gcg,п,"[31419, 27700, 3068, 11865, 64361, 623, 31887, 24479, 53212, 29878, 57031, 5240, 121, 1797, 49998, 53319, 35728, 54814, 25677, 48136, 44453, 27145, 94, 34102, 36056, 360, 60127, 1376, 51279, 40624, 53978, 15507, 15841, 1588, 51158, 44513, 15536, 26899, 35956, 59367, 32637, 51764, 15620, 33251, 49794, 27145, 1144, 19328, 29415, 4690, 24891, 15421, 58911, 46964, 45933, 8878, 30388, 57707, 17099, 27474, 20274, 60553, 62758, 21423]",64,0.150390625,False,True,4
 the frontier prefect,"[248, 38679, 634, 1560]",ural leader Thà,"[2240, 5467, 526, 2575]",7.03125,gcg, trait,"[23087, 39397, 5639, 49493, 40368, 39991, 336, 57972, 52691, 49695, 14145, 29281, 23626, 25439, 31031, 11800, 18114, 16644, 29269, 44498, 33906, 20738, 49669, 39400, 25313, 30588, 60378, 24702, 10205, 62479, 2265, 39472, 840, 1588, 27903, 9951, 42121, 39071, 15637, 1728, 28603, 1137, 55, 37995, 38541, 17718, 29771, 47261, 53107, 57052, 1137, 14858, 34719, 59111, 27503, 25386, 24647, 436, 61890, 37809, 21611, 1702, 4122, 53877]",64,3.140625,False,False,4
 Southern medical schools and teaching hospitals.,"[9338, 3062, 4698, 273, 5471, 11742, 204, 25]", Later ,"[15743, 204]",6.28125,gcg, Ethical,"[53733, 442, 5921, 32493, 23493, 47031, 27894, 49639, 20188, 62490, 21363, 18799, 28758, 32723, 18422, 45346, 45549, 14793, 26021, 8484, 62363, 181, 71, 54972, 1234, 3986, 35663, 14696, 20723, 38243, 7566, 51131, 16993, 53319, 57154, 515, 18649, 9466, 16028, 12443, 46784, 63645, 19369, 23530, 47553, 56417, 57176, 47658, 38753, 6187, 22782, 39372, 33292, 563, 6588, 29226, 42925, 38911, 56305, 62834, 22311, 33189, 909, 1988]",64,3.03125,False,False,8
 2010 – 11 season,"[204, 626, 27, 204, 600, 204, 1069, 2120]", scoring a,"[14507, 241]",6.25,gcg, à,"[1358, 19499, 17732, 42485, 49064, 30911, 716, 12940, 5189, 54703, 14851, 49863, 62962, 63568, 33623, 61402, 59030, 53828, 51, 19340, 33076, 394, 6390, 42474, 2854, 56629, 2105, 45793, 15013, 29011, 42256, 61149, 14872, 20629, 3846, 43406, 57237, 62617, 15738, 43056, 37718, 11533, 33816, 22845, 30580, 48959, 30854, 5731, 28357, 36107, 4619, 14742, 21548, 62854, 39226, 39270, 52005, 5193, 45725, 35827, 36425, 25131, 243, 19878]",64,1.5625,False,False,8
" next year, Li Yuan deposed","[1407, 649, 204, 23, 11221, 40704, 1215, 1884]", the Su,"[248, 1812]",3.90625,gcg, Schwe,"[29429, 25909, 1918, 28942, 26328, 48921, 62604, 5274, 43587, 32284, 282, 19274, 32249, 52169, 39702, 17970, 23240, 44148, 42723, 60943, 19078, 35477, 46776, 16050, 17764, 29017, 10679, 48200, 42482, 9846, 62827, 35714, 57315, 46623, 52699, 45013, 42517, 24983, 41556, 25894, 64592, 17323, 16690, 8649, 45725, 17950, 3477, 13499, 45899, 51898, 40760, 64685, 14035, 86, 6660, 52218, 5262, 37778, 37730, 62283, 3210, 47597, 26945, 40073]",64,0.40625,False,True,8
 Japanese American singer Hikaru Utada,"[6944, 2281, 12452, 370, 807, 21691, 7925, 1688]", covered the,"[5178, 248]",4.8125,gcg, utilizing,"[12483, 5821, 47389, 61639, 15835, 3526, 28548, 44620, 28846, 62361, 55342, 46616, 53575, 45056, 16270, 5657, 15235, 6411, 17278, 24542, 50682, 47846, 37937, 48211, 13655, 11700, 16376, 26366, 3544, 56498, 64646, 11289, 9145, 46371, 40375, 13686, 45655, 43911, 56277, 7907, 5615, 61772, 11971, 2174, 10680, 15868, 28197, 24742, 19161, 34094, 44522, 47474, 40803, 48486, 2209, 57453, 39650, 563, 39993, 49963, 4305, 53353, 24589, 38026]",64,1.28125,False,True,8
" 1809, was miserably","[204, 7159, 36, 204, 23, 398, 21153, 1517]", below the level,"[2249, 248, 1445]",4.34375,gcg,sad,"[63272, 77, 55948, 52035, 25768, 26541, 798, 9430, 24372, 33410, 35714, 24808, 5605, 56903, 43924, 35668, 9095, 31547, 2482, 19527, 10871, 20955, 16721, 22356, 45624, 2478, 4694, 31356, 26843, 38679, 20819, 41217, 22451, 9592, 32431, 34962, 48436, 11833, 64151, 52169, 32617, 2267, 776, 8950, 13485, 913, 25684, 31987, 54295, 40471, 23468, 5072, 8976, 5963, 13538, 9143, 31871, 54050, 56739, 41767, 16000, 22234, 57400, 20203]",64,1.8203125,False,False,8
" "". The third woman to","[204, 13, 204, 25, 390, 2914, 2961, 271]", mark Abu Shab,"[3640, 20496, 49901]",9.4375,gcg, contrad,"[15326, 43708, 56499, 13878, 4538, 48775, 1846, 5870, 42391, 56483, 19980, 54197, 3261, 33995, 38618, 18154, 45, 15898, 52252, 64541, 5673, 40956, 52656, 21, 40927, 67, 192, 15239, 25555, 3116, 10442, 44419, 48345, 942, 31797, 46596, 5809, 3012, 50746, 563, 48796, 6436, 48665, 40375, 1988, 60227, 1231, 1543, 22387, 18320, 600, 5732, 23344, 1096, 20438, 23772, 36099, 36033, 26955, 13546, 3499, 7008, 20496, 49901]",64,1.625,False,False,8
 Belgium ( 22 February 197,"[21196, 204, 19, 204, 1671, 4286, 204, 3344]",9 ),"[36, 204, 20]",1.328125,greedy,079,[53896],1,0.6640625,False,True,8
"ez, and Scarlet Rivera,","[5354, 204, 23, 273, 57853, 45563, 204, 23]", whom Dylan discovered,"[6088, 25781, 6524]",7.75,gcg, sic,"[18961, 24540, 20421, 3485, 16851, 33509, 20376, 23364, 37086, 30351, 25781, 61418, 47111, 53104, 5238, 10830, 4264, 24922, 22925, 18062, 39868, 32257, 63902, 55236, 29138, 4042, 31559, 2833, 25781, 19248, 30788, 17879, 1198, 58849, 57981, 57853, 17868, 35172, 31559, 25781, 17132, 55931, 20570, 53372, 46034, 3448, 76, 28965, 4856, 21162, 16926, 12774, 3184, 53598, 40917, 8379, 31741, 14385, 2541, 22330, 48640, 51474, 11499, 3724]",64,0.92578125,False,True,8
 Amazigh Culture ( IRCAM,"[1731, 846, 712, 13942, 204, 19, 54421, 2701]", ) in ,"[204, 20, 272, 204]",1.6171875,gcg,Metal,"[39090, 18658, 29192, 41920, 54974, 22229, 20465, 60155, 800, 61565, 47852, 60280, 54257, 22126, 8627, 16383, 29298, 50101, 28226, 11754, 35707, 41936, 12468, 47737, 49025, 12055, 12486, 53240, 35913, 11373, 20614, 56228, 7681, 55, 16454, 4929, 4265, 62750, 55552, 7754, 2917, 35306, 25624, 2040, 32507, 61792, 4648, 64421, 40082, 81, 18307, 44951, 43230, 29467, 24533, 63981, 22900, 46145, 48116, 43269, 25, 9823, 951, 51622]",64,0.373046875,False,True,8
 had already begun to develop ideas for the,"[618, 1775, 13077, 271, 1128, 3318, 312, 248]", second Kingdom Hearts game,"[1459, 9721, 35826, 1404]",4.34375,gcg,fläche,"[53518, 51763, 31056, 42157, 29872, 31451, 14891, 49304, 28856, 44974, 62226, 54898, 3143, 45991, 7572, 34796, 2727, 9847, 57577, 40505, 57437, 50402, 33526, 52089, 1707, 16857, 24574, 15101, 61601, 46695, 5536, 39950, 51811, 51771, 60154, 60819, 41398, 44221, 28371, 8202, 29930, 34399, 3598, 37483, 4494, 23460, 25, 19912, 31254, 5781, 14279, 28322, 50210, 45316, 25768, 12844, 484, 14798, 8110, 54280, 1038, 58894, 58952, 43057]",64,0.86328125,False,False,8
" strings expanded, and the woodwind","[15915, 11658, 204, 23, 273, 248, 3616, 8723]"," section reduced,","[3638, 6511, 204, 23]",2.671875,gcg, Correspond,"[40757, 7883, 24930, 2707, 5171, 12684, 20561, 28674, 52562, 44837, 18143, 37658, 21885, 62966, 59707, 7, 257, 33156, 8428, 44355, 60386, 53586, 61990, 27452, 42488, 34136, 62950, 14807, 4528, 29695, 60018, 55709, 15674, 4199, 31307, 57212, 59357, 19813, 3638, 56549, 279, 1063, 51609, 16253, 22859, 877, 5453, 55845, 38147, 41524, 56229, 4914, 17848, 11680, 24117, 1314, 44293, 9851, 8986, 5814, 248, 11085, 17714, 33010]",64,0.94921875,False,True,8
" at Louisbourg, returned to New","[388, 7158, 27943, 204, 23, 5887, 271, 1184]", England in a prisoner,"[6118, 272, 241, 29119]",3.921875,gcg, NPR,"[28464, 28203, 64970, 64455, 9949, 39360, 43172, 28357, 60599, 57022, 46049, 41899, 26750, 19814, 14171, 54438, 57014, 29599, 36512, 63778, 25292, 20013, 18475, 27324, 894, 23257, 57073, 50727, 27127, 56372, 54020, 29771, 45112, 7281, 12266, 23725, 61493, 35343, 28357, 26529, 59457, 17588, 58940, 55747, 38001, 52828, 37382, 4376, 57874, 18534, 55969, 55383, 57917, 40, 25418, 6361, 21802, 832, 38838, 5328, 33377, 9549, 1001, 42603]",64,1.5234375,False,False,8
 a year. There had been no thought before the war to using auxiliary forces,"[241, 649, 204, 25, 1293, 618, 650, 658, 1465, 996, 248, 2694, 271, 1241, 43064, 6389]", overseas ,"[15127, 204]",4.25,gcg, ure,"[45367, 28473, 59351, 40408, 18411, 63666, 53879, 4637, 14470, 61603, 40771, 62628, 26607, 57102, 38034, 57506, 783, 10915, 2198, 58, 46551, 94, 64160, 29348, 8824, 33015, 47404, 43382, 53046, 27915, 19103, 32425, 53319, 1643, 18869, 51991, 11613, 13364, 50614, 8075, 19876, 24420, 3693, 342, 1042, 60157, 12348, 36441, 22381, 20280, 41013, 43064, 27412, 35079, 25540, 34870, 33250, 27387, 11353, 43266, 4277, 46517, 4, 57552]",64,0.4921875,False,True,16
" @-@ known when it comes to optical lenses, and hence the","[204, 43, 24, 43, 2245, 635, 334, 1973, 271, 19443, 18499, 204, 23, 273, 12526, 248]", corresponding gravitational,"[11706, 53702]",10.0,gcg, flirt,"[37485, 56152, 50796, 62016, 23333, 51593, 33265, 1972, 46267, 15446, 49435, 19330, 58902, 1310, 43457, 44656, 64834, 31716, 29648, 27270, 46363, 7902, 59376, 9507, 33338, 63728, 37762, 3890, 61108, 63713, 48251, 44727, 34432, 37778, 5527, 35043, 31467, 16016, 39041, 10628, 47160, 20430, 53307, 39502, 12599, 43733, 21761, 6953, 36247, 53378, 32877, 13375, 21785, 4, 22766, 52085, 20263, 57498, 27118, 19049, 44325, 3343, 37666, 53702]",64,3.484375,False,False,16
", while de Firmian continues by 5.Nf3 Bb7","[23, 1093, 336, 18597, 715, 5758, 431, 204, 32, 25, 57, 81, 30, 341, 77, 34]", 6,"[204, 33]",0.2412109375,base,,[],0,0.2412109375,True,True,16
" he attempted to make squadmates intelligently follow orders and provide assistance, instead of","[332, 13989, 271, 717, 14411, 11920, 61711, 1122, 6680, 273, 1586, 6163, 204, 23, 3002, 275]", merely ,"[9040, 204]",4.5625,gcg, Ellis,"[28845, 44983, 29840, 28109, 61679, 19872, 47114, 2143, 34557, 38711, 45975, 17142, 62567, 60920, 24705, 13790, 32987, 18593, 55502, 38615, 41695, 10551, 37450, 39443, 48952, 4417, 504, 23615, 22299, 2967, 8361, 7254, 6761, 10852, 1772, 264, 55781, 47375, 36601, 11924, 9861, 31781, 800, 204, 20431, 37568, 11293, 25811, 74, 16061, 56570, 64210, 26123, 43998, 22872, 6460, 33088, 54491, 21367, 51683, 26638, 15680, 30761, 62155]",64,1.921875,False,False,16
""" The Little Twentieth "" ), a children's","[13, 390, 8527, 2590, 30136, 204, 13, 204, 20, 204, 23, 241, 1770, 204, 18, 94]", supplement to Le,"[7493, 271, 1135]",4.96875,gcg,Sem,"[21774, 21, 21575, 3513, 13752, 10580, 1398, 36535, 7606, 24327, 2876, 18526, 43257, 2690, 29822, 37360, 24682, 51384, 54919, 4404, 44296, 28929, 31484, 14091, 38127, 41182, 11236, 22418, 44024, 534, 6504, 21478, 2176, 22263, 56856, 23097, 21, 2022, 39682, 41862, 56865, 31126, 40828, 49005, 35589, 23364, 14455, 534, 34790, 40811, 49046, 16134, 31634, 16001, 25933, 23687, 13662, 21755, 44317, 25528, 32238, 59918, 417, 55615]",64,1.796875,False,False,16
", who directed the film, was himself not satisfied, posting a message","[23, 569, 9009, 248, 2675, 204, 23, 398, 3448, 416, 10722, 204, 23, 9398, 241, 3443]", on Twitter stating,"[313, 5174, 18095]",1.8203125,gcg,Synopsis,"[56286, 51860, 7128, 50766, 45329, 53846, 32912, 72, 41814, 27822, 277, 24322, 40265, 50766, 1818, 26159, 10671, 53106, 17285, 13486, 51555, 26846, 32185, 11800, 13, 34191, 8905, 1874, 56717, 7254, 20779, 32284, 17553, 23197, 18823, 45746, 34062, 54208, 56931, 17033, 1588, 27362, 21917, 4475, 32056, 62915, 39042, 606, 34095, 22042, 8446, 10946, 897, 5061, 43865, 35250, 62470, 26461, 21516, 18681, 51411, 431, 12, 20408]",64,0.8359375,False,True,16
". To date, this version of the song has been the biggest commercial success","[25, 1472, 2831, 204, 23, 414, 2684, 275, 248, 3172, 504, 650, 248, 5270, 4416, 1823]",", spending","[204, 23, 5755]",2.953125,gcg,EXT,"[19712, 46542, 40138, 40989, 56082, 34624, 59678, 8843, 1914, 22626, 35759, 4394, 17752, 58731, 57625, 19546, 36750, 26261, 6321, 8335, 30661, 14075, 45009, 40110, 8117, 37812, 15653, 51691, 32882, 63986, 38098, 46629, 31907, 35790, 43818, 50950, 34261, 2452, 33218, 49068, 7004, 12053, 19464, 887, 17909, 49226, 43494, 64490, 9317, 41331, 12204, 43696, 3516, 32103, 41183, 30509, 15306, 39060, 45791, 29207, 9896, 51210, 56018, 55186]",64,1.5078125,False,False,16
"ski, who had worked with Moffat on Joking Apart,","[14970, 204, 23, 569, 618, 3320, 335, 331, 2710, 249, 313, 462, 7306, 16160, 204, 23]", told Moff,"[2276, 331, 2710]",2.765625,gcg,alien,"[60471, 59471, 26529, 19395, 50868, 51359, 51098, 63261, 55267, 15139, 19650, 30311, 2453, 32060, 8716, 16538, 62241, 41672, 21070, 53837, 17542, 16846, 9831, 38630, 64629, 63892, 57103, 57010, 48611, 63998, 31531, 34681, 1447, 40982, 24511, 41903, 60946, 43740, 25888, 53555, 61421, 41008, 309, 5673, 26719, 31483, 38767, 42362, 47666, 61582, 34661, 47405, 58910, 13738, 13538, 63102, 58356, 2068, 12247, 26212, 13716, 13057, 58947, 17183]",64,1.46875,False,False,16
", particularly Geoffrey Rush, who trained at L 'École Internationale","[23, 4235, 59198, 22276, 204, 23, 569, 8512, 388, 393, 204, 18, 11249, 25109, 58837, 895]", de Théâtre,"[336, 526, 465, 51299]",0.06982421875,base,,[],0,0.06982421875,True,True,16
" strange, sombre, syncopated theme, whose monotony","[8479, 204, 23, 1011, 2149, 204, 23, 18362, 387, 522, 6082, 204, 23, 4678, 55872, 2471]", recalls some sailor ,"[28145, 596, 53843, 204]",6.46875,gcg, sailing,"[24195, 16943, 42692, 40802, 60957, 997, 63896, 45441, 10257, 37086, 56598, 46361, 64692, 13702, 57971, 18572, 16853, 52475, 40897, 4802, 37942, 20493, 7004, 18320, 28823, 16454, 55565, 14688, 43581, 61508, 52995, 20952, 58660, 14539, 25521, 41823, 2984, 64707, 5553, 30367, 34078, 64452, 29130, 55872, 52088, 37047, 51720, 58943, 15675, 1621, 49635, 49194, 3073, 56570, 61508, 61498, 23403, 26278, 39873, 569, 1670, 53843, 41740, 26983]",64,2.78125,False,False,16
24 civilians from villages around Hrvatska Dubica were killed by Serb,"[1463, 24462, 427, 18970, 1111, 370, 30979, 1379, 2695, 11458, 2039, 646, 6109, 431, 3216, 77]", forces at unknown locations,"[6389, 388, 9330, 6477]",4.0625,gcg, lleva,"[51174, 1854, 43757, 51037, 53923, 958, 11669, 336, 60695, 56619, 11638, 34879, 15373, 52360, 44759, 10285, 44613, 11097, 21812, 8972, 37485, 57460, 59157, 26284, 32411, 24108, 28494, 1873, 22286, 64691, 42647, 94, 12039, 15072, 36585, 51268, 31275, 54751, 23103, 44539, 5052, 18963, 46930, 33906, 56625, 47628, 22062, 30611, 64978, 46803, 48460, 41933, 13341, 25170, 40152, 9330, 7170, 8977, 204, 54616, 42758, 91, 40395, 50834]",64,1.4296875,False,False,16
" "" was released as the first single from Independiente on 23 August","[204, 13, 398, 4171, 345, 248, 772, 2278, 427, 1435, 3043, 8830, 313, 204, 1871, 3333]", 2011 in,"[204, 626, 28, 272]",1.609375,gcg, Korea,"[10832, 33423, 29087, 261, 40715, 45917, 20964, 271, 26568, 13227, 389, 29531, 28632, 39283, 8316, 48734, 43482, 28232, 57673, 8126, 55805, 59532, 51112, 4681, 23749, 54533, 48385, 32104, 47588, 626, 2626, 33259, 6066, 12366, 45588, 54037, 51708, 39900, 57218, 53244, 51238, 12536, 18785, 51070, 11316, 41975, 32428, 57569, 24305, 18876, 29553, 13, 3246, 45626, 55966, 33596, 11466, 25644, 56343, 14464, 51898, 16843, 36119, 47027]",64,0.45703125,False,True,16
" the results of the November 1963 ouster of Diem. "" Among the civilians linked to Thảo's plot were Catholic academics","[248, 2196, 275, 248, 3895, 204, 3954, 30, 2937, 2467, 275, 361, 5254, 204, 25, 204, 13, 11351, 248, 24462, 8076, 271, 526, 28624, 34967, 204, 18, 94, 8965, 646, 9824, 26979]", and a,"[273, 241]",2.4375,gcg, grado,"[35838, 5567, 29118, 19017, 44556, 22285, 57291, 33730, 29011, 15699, 5308, 29793, 50713, 39818, 26088, 6430, 36269, 41591, 15699, 4609, 8632, 50185, 39485, 6908, 29994, 20992, 38633, 40026, 18566, 53633, 25049, 16414, 4, 30856, 8119, 60970, 22809, 41301, 36251, 60739, 50593, 26382, 17804, 24, 57229, 49898, 20842, 56590, 8991, 32064, 64842, 18689, 43386, 33121, 10956, 35088, 58068, 7630, 6523, 56176, 569, 1722, 6110, 43494]",64,1.6875,False,True,32
" @-@ line headstocks, black hardware and DiMarzio pickups. More rarely he also used a BC Rich Ironbird model.","[204, 43, 24, 43, 1739, 1319, 288, 3751, 204, 23, 2419, 8468, 273, 5497, 7960, 54995, 59461, 204, 25, 2671, 10803, 332, 614, 1042, 241, 12563, 4969, 12091, 15027, 2308, 204, 25]", From ,"[3314, 204]",3.03125,gcg,Days,"[39197, 254, 44221, 41573, 25143, 6784, 55427, 1204, 4909, 30815, 44711, 59995, 17652, 61190, 30436, 26513, 20109, 22595, 28875, 51015, 54261, 64085, 569, 41228, 38958, 60125, 25246, 55761, 18075, 48302, 8960, 55054, 36834, 26978, 55152, 5334, 34504, 38380, 16540, 18697, 49707, 33794, 20333, 16769, 51748, 17175, 14759, 14457, 58080, 18538, 49097, 30144, 20055, 629, 23944, 43573, 24401, 3066, 53758, 4984, 55987, 27739, 51376, 34933]",64,1.6484375,False,False,32
" biggest sports event ever, the National Games of India. Mysore was the venue for six sports : archery, gymnastics, equestrian","[5270, 4548, 1769, 1779, 204, 23, 248, 2926, 8110, 275, 3742, 204, 25, 37591, 376, 398, 248, 12020, 312, 2972, 4548, 204, 37, 619, 34204, 204, 23, 58690, 204, 23, 1520, 53577]",ism ,"[1189, 204]",1.1171875,gcg, forbidden,"[29245, 4960, 53215, 39876, 40282, 3183, 23371, 20991, 52253, 63815, 50398, 27784, 1537, 36575, 44660, 11091, 37334, 4, 9692, 9928, 6482, 64873, 1418, 52338, 59484, 54735, 32648, 4948, 9085, 29378, 12247, 27342, 60230, 49999, 48457, 19283, 16807, 13205, 957, 1189, 55530, 22746, 15685, 56104, 57664, 7913, 45514, 61352, 25012, 245, 31073, 48363, 9668, 28667, 30890, 341, 17961, 46417, 37876, 54987, 24742, 23491, 13854, 41734]",64,0.01708984375,False,True,32
. The SEC was said to be examining Axes America. Experts speculated that US investigators were assessing whether there were kickbacks to Olympus officials or whether money,"[204, 25, 390, 18529, 398, 746, 271, 314, 22346, 16868, 255, 3328, 204, 25, 25594, 58523, 325, 1571, 23325, 646, 24107, 2303, 629, 646, 6119, 11140, 271, 53947, 6732, 379, 2303, 1569]", laundering or,"[44830, 379]",3.40625,gcg, Hour,"[20748, 1661, 27078, 39579, 19209, 63612, 245, 16820, 50141, 58761, 37916, 8467, 50830, 16690, 48004, 1133, 49884, 62669, 9181, 8706, 11168, 23414, 47748, 58050, 53440, 62723, 37118, 38326, 24034, 1561, 47936, 3709, 57850, 45530, 22546, 2505, 44472, 5696, 26997, 55724, 40092, 11680, 60014, 19125, 5179, 40526, 50304, 42557, 21857, 24172, 39153, 36396, 2425, 5329, 22736, 18, 181, 30320, 33114, 58296, 56174, 379, 27791, 24793]",64,1.2421875,False,False,32
 serial in Unknown Fantasy Fiction. The first part of the serial initially sold in 1940 for US $ 0 @.@ 20 ,"[12996, 272, 30856, 21403, 25850, 204, 25, 390, 772, 622, 275, 248, 12996, 10165, 3704, 272, 204, 5387, 27, 312, 1571, 204, 15, 204, 27, 204, 43, 25, 43, 204, 423, 204]",. Master Story,"[25, 6573, 9817]",6.25,gcg, bachelor,"[23263, 27016, 27451, 27852, 29438, 27353, 24177, 2517, 50964, 58248, 42246, 56032, 10377, 51381, 64286, 22668, 8312, 46768, 22218, 2778, 1386, 36138, 61486, 34943, 1732, 12886, 52897, 47844, 9728, 29606, 24512, 57750, 26551, 50399, 26291, 60854, 345, 12978, 52964, 66, 9246, 53953, 25372, 13958, 27560, 47225, 62699, 64021, 32682, 45738, 59246, 44939, 31551, 32130, 30311, 51864, 37768, 29264, 55261, 53527, 3654, 58100, 16547, 16088]",64,1.6796875,False,False,32
