question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
 the native king of,"[248, 7863, 6693, 275]", western K,"[11627, 531]",6.46875,gcg,EN,"[798, 24530, 15247, 46766, 10398, 21367, 40055, 579, 23842, 64593, 264, 61402, 34273, 6, 34185, 531]",16,0.62109375,False,True,4
' em up ,"[18, 732, 510, 204]",. ,"[25, 204]",1.9609375,greedy, Readers,"[36962, 56286, 57007]",3,0.298828125,False,True,4
 release as the lead,"[3586, 345, 248, 1210]"," song,","[3172, 204, 23]",4.78125,gcg,>>>,"[19613, 3172, 27474, 1418, 49453, 22221, 51956, 39811]",8,1.3984375,False,True,4
", Des Jard","[23, 2175, 462, 435]",ien played semi,"[1423, 3983, 11145]",9.125,gcg,972,"[46108, 19770, 439, 925, 47765, 41953, 7494, 29701, 1038, 36978, 36792, 21696, 5439, 3904, 4581, 32672]",16,0.8671875,False,True,4
 formulated lipid cocktail ,"[27726, 35044, 19412, 204]",( s ),"[19, 247, 204, 20]",4.46875,gcg, constituted,"[45204, 14810, 30510, 38331, 8150, 34333, 898, 3331]",8,0.7109375,False,True,4
", NFL owners used","[23, 11099, 4686, 1042]", the threat of a,"[248, 4141, 275, 241]",1.453125,greedy, bargaining,[38659],1,0.92578125,False,True,4
 the site of a significant massacre by the,"[248, 1692, 275, 241, 2589, 43141, 431, 248]", Indian forces,"[4673, 6389]",4.5,greedy,DOWN,"[37385, 4457, 33851]",3,1.0,False,True,8
" Castelli to James Florence Burke,","[7565, 9452, 271, 4826, 26115, 34009, 204, 23]", who claimed,"[569, 9467]",7.0,gcg,dest,"[13677, 286, 63042, 12384, 52498, 58181, 786, 15386, 60040, 63666, 18219, 60752, 9241, 13946, 58626, 30717]",16,0.984375,False,True,8
 pea dish was the worst of the offerings,"[50482, 7270, 398, 248, 7290, 275, 248, 14526]",. ,"[204, 25, 204]",3.375,gcg,VALUE,"[34326, 50980, 56785, 57664, 17852, 52045, 2383, 25162, 28197, 13938, 56142, 56124, 44142, 38622, 53633, 36579]",16,0.345703125,False,True,8
" John Pilger, journalist and document","[2345, 14108, 1548, 204, 23, 16699, 273, 3268]","arian,","[7656, 204, 23]",1.2578125,greedy,Categories,[23497],1,0.4140625,False,True,8
