question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
 comically revealed to,"[371, 1306, 7436, 271]", be close,"[314, 2469]",4.78125,gcg, comedy,"[13909, 21088, 48695, 57152, 7436, 4390, 11422, 61267]",8,0.640625,False,True,4
 man. According,"[546, 204, 25, 6480]", to their,"[271, 525]",2.625,greedy, contact,"[2072, 28486]",2,0.3984375,False,True,4
 would produce the film,"[631, 4634, 248, 2675]",", with","[204, 23, 335]",4.28125,gcg,ais,"[1897, 48927, 39116, 15763, 3055, 4461, 396, 20, 12422, 41464, 25214, 31125, 43039, 1001, 48265, 204]",16,1.03125,False,True,4
 November 2014,"[3895, 204, 626, 31]",. Moreover,"[204, 25, 10299]",5.71875,gcg, Entire,"[55801, 29303, 54602, 50445, 573, 7544, 35639, 35381, 18366, 531, 1542, 28364, 41873, 8095, 53094, 9850, 279, 26618, 52159, 45180, 24706, 60884, 10666, 1854, 63471, 47682, 15233, 7242, 43161, 35833, 43264, 11825, 6583, 30109, 38850, 15689, 63847, 26765, 37526, 18823, 24431, 45597, 31014, 21881, 36881, 53566, 13877, 570, 18232, 2383, 22192, 18659, 57516, 41370, 958, 579, 61032, 45869, 48784, 3662, 10529, 25631, 1296, 53980]",64,1.46875,False,False,4
 He started an ambitious,"[707, 2075, 267, 20059]", project that generated most,"[1441, 325, 8583, 758]",4.84375,gcg, labelled,"[44189, 438, 10813, 63602, 32312, 586, 4121, 20894, 10745, 27887, 29402, 23712, 2590, 62314, 20445, 51924, 6597, 2326, 20765, 4294, 7061, 39532, 28813, 15867, 5673, 45924, 36425, 2824, 53519, 62547, 3311, 14941, 41974, 43985, 34657, 17524, 30639, 36778, 4845, 51101, 48430, 46252, 3734, 39072, 2789, 50989, 46894, 35035, 25576, 10793, 21401, 10959, 393, 25576, 325, 55301, 384, 41174, 49393, 6256, 52734, 35155, 49501, 13283]",64,1.90625,False,False,4
" Ogre ""","[432, 17188, 204, 13]", ) from Tek,"[204, 20, 427, 49479]",6.75,gcg, Tek,"[49479, 8110, 42429, 40207, 18435, 12890, 20636, 1672]",8,0.578125,False,True,4
 on the planet from a variety of races,"[313, 248, 7712, 427, 241, 3451, 275, 13325]",.,"[204, 25]",4.25,gcg, excerpt,"[33749, 3713, 61478, 16870, 53080, 56559, 11426, 285, 31817, 50578, 31826, 28327, 2237, 12382, 12816, 481, 15148, 39016, 24754, 44183, 56624, 8406, 33135, 6653, 38286, 61383, 21342, 57660, 49369, 39170, 57084, 33807, 12184, 17106, 49741, 49617, 28743, 13325, 46663, 22914, 45299, 222, 33753, 1786, 38069, 12878, 20116, 23807, 56508, 47557, 102, 6146, 193, 19915, 325, 41769, 38483, 251, 836, 17826, 46182, 24696, 51593, 33060]",64,0.546875,False,True,8
", which is initiated when the player has","[23, 585, 304, 21154, 635, 248, 3850, 504]", weakened a,"[36765, 241]",6.34375,gcg, Harmony,"[43715, 55916, 60971, 57646, 42517, 15448, 321, 15, 60579, 31380, 1956, 50488, 38427, 13568, 17913, 6837, 52121, 10269, 135, 417, 52062, 12384, 41144, 9301, 27167, 12636, 34176, 34603, 46261, 38266, 18381, 48757]",32,0.953125,False,True,8
" Cobourg Peninsula, while tides","[22944, 377, 82, 31850, 204, 23, 1093, 60618]", were estimated at,"[646, 8719, 388]",3.96875,greedy, étaient,"[23565, 8719, 8051]",3,1.4375,False,True,8
", at least later in life ","[204, 23, 388, 1931, 2185, 272, 1063, 204]",""".","[13, 204, 25]",3.796875,gcg,Communication,"[46207, 40408, 36425, 53077, 50114, 55992, 43610, 41450, 9520, 5122, 252, 45008, 48541, 6451, 58870, 396, 52882, 28060, 2717, 2541, 13916, 28920, 31495, 6930, 5983, 5340, 20505, 35293, 53006, 60145, 25045, 22607]",32,0.75,False,True,8
 release : on LP in 197,"[3586, 204, 37, 313, 22618, 272, 204, 3344]","6, on","[33, 204, 23, 313]",2.1875,gcg,-=-=,"[45309, 37024, 29458, 15243, 2517, 29603, 19446, 9935]",8,0.91015625,False,True,8
 means it is a true work of art,"[1877, 334, 304, 241, 2031, 633, 275, 1076]",", and demands","[204, 23, 273, 9887]",4.78125,gcg,Covid,"[44779, 15746, 41971, 37244, 24591, 59432, 14572, 48675, 37377, 55927, 48387, 8549, 17276, 15171, 40588, 11155, 5696, 41533, 56893, 24836, 24153, 5464, 23674, 46015, 49028, 6535, 24693, 43144, 17721, 61409, 42210, 41477, 34051, 1540, 14375, 36211, 1540, 3419, 943, 30794, 15027, 26617, 1681, 31021, 34902, 62042, 32017, 71, 38765, 24093, 52984, 64507, 51885, 18600, 61315, 58816, 36488, 33403, 44761, 39030, 39231, 27171, 63645, 62377]",64,1.7734375,False,False,8
u was the most successful female Indonesian music group of the 2000s ,"[96, 398, 248, 758, 4063, 5808, 37259, 2298, 1408, 275, 248, 204, 853, 27, 94, 204]",. Aside,"[25, 29150]",5.375,gcg,�,"[144, 62934, 370, 34090, 59666, 26987, 30268, 35881]",8,0.96484375,False,True,16
" won ’ t lie to you, I have been talking to writers ","[2107, 204, 329, 240, 5504, 271, 299, 204, 23, 295, 413, 650, 3764, 271, 8898, 204]",... I,"[951, 295]",4.03125,gcg, hashtag,"[37558, 28791, 52647, 59754, 1686, 61477, 61828, 56376]",8,0.84375,False,True,16
. The brigade served as a test bed for new concepts involving the employment of attack,"[25, 390, 53746, 5410, 345, 241, 1318, 2328, 312, 627, 9592, 10121, 248, 8093, 275, 3033]", helicopters on the,"[46415, 313, 248]",1.96875,gcg, Sparks,"[54463, 16659, 55562, 36400, 13070, 4791, 1440, 42749]",8,0.27734375,False,True,16
 Woolfolk ( 1978 – 81 ). Robinson,"[27084, 25939, 204, 19, 204, 3344, 35, 204, 600, 204, 10587, 204, 20, 204, 25, 18734]", has scored at,"[504, 10893, 388]",4.4375,gcg,,"[195, 32055, 1098, 2807, 29042, 46764, 19071, 41779, 62185, 47058, 33774, 27084, 23977, 5616, 4326, 11947, 54605, 30358, 37579, 31067, 52998, 54782, 27903, 8275, 29402, 48, 42372, 193, 18734, 23014, 14507, 31708]",32,0.87890625,False,True,16
" time and energy, and control over the quality of new members. Other","[601, 273, 2399, 204, 23, 273, 1873, 648, 248, 1932, 275, 627, 2094, 204, 25, 4232]", characteristics of the classification,"[9031, 275, 248, 17873]",4.625,gcg,Classes,"[44120, 36929, 62120, 23064, 38003, 39185, 17376, 37]",8,1.0234375,False,True,16
" s Corps, including the forces of generals Laval, Molitor ","[247, 19756, 204, 23, 1497, 248, 6389, 275, 51639, 393, 10904, 204, 23, 19806, 1998, 204]",", Jardon ","[23, 462, 26836, 204]",3.796875,gcg,okes,"[7491, 19573, 48218, 8826, 1782, 63982, 19530, 59054, 35310, 41533, 41160, 64559, 87, 3344, 56943, 43002, 54856, 48346, 31676, 8870, 19978, 31459, 3413, 51625, 24402, 40677, 42954, 20634, 938, 51417, 40957, 27776, 13435, 35016, 10082, 6948, 16899, 1209, 47911, 42021, 72, 54369, 38257, 35713, 44169, 59071, 17235, 23191, 37900, 34587, 39400, 28681, 44885, 62492, 61436, 16182, 62642, 13558, 52142, 15433, 1204, 53011, 28495, 45273]",64,0.703125,False,False,16
" of transport, found it hard going to reach the parachute brigade and were still 1 mile ( 1 @.@ 6 km ","[275, 4395, 204, 23, 1217, 334, 1396, 1089, 271, 3665, 248, 49984, 1220, 53746, 273, 646, 1102, 204, 28, 10018, 204, 19, 204, 28, 204, 43, 25, 43, 204, 33, 8027, 204]",) away,"[20, 1514]",0.5390625,base,,[],0,0.5390625,True,True,32
" command of his platoon of the company. Due to the nature of the country, the only possible approach to the town lay through an open kunai patch","[5129, 275, 545, 62839, 275, 248, 1438, 204, 25, 12768, 271, 248, 3415, 275, 248, 2020, 204, 23, 248, 736, 1777, 3213, 271, 248, 3371, 2815, 788, 267, 1314, 13277, 1418, 11369]", situated directly,"[16792, 3644]",5.75,gcg,Watching,"[52987, 57465, 32631, 242, 392, 51859, 63788, 34495, 6568, 996, 52914, 6885, 51298, 30787, 60758, 18715, 861, 20447, 56804, 354, 4714, 13005, 2017, 42514, 64371, 55920, 14520, 25789, 14805, 30099, 41010, 194]",32,1.25,False,True,32
 Rings : Conquest. Four incarnations of Gravity Bone were produced during its one @-@ year development. Chung commented during an interview with,"[30426, 204, 37, 1412, 4019, 204, 25, 9157, 51957, 571, 275, 48002, 31777, 646, 5422, 1365, 701, 532, 204, 43, 24, 43, 649, 2138, 204, 25, 59762, 14654, 1365, 267, 3975, 335]", FidGit,"[378, 300, 53454]",7.53125,gcg, Government,"[6286, 60402, 22882, 11399, 45512, 23503, 9267, 9704, 44394, 2833, 41607, 51547, 9799, 51593, 26943, 53454]",16,0.93359375,False,True,32
"ip Chong, a senior psychiatrist in private practice, believed that Lim was mentally ill at the time of the crimes. Claiming to be ""","[496, 59476, 204, 23, 241, 6259, 45455, 272, 2348, 3100, 204, 23, 7939, 325, 7075, 398, 18364, 2931, 388, 248, 601, 275, 248, 12884, 204, 25, 20740, 263, 271, 314, 204, 13]", judging by the,"[26275, 431, 248]",4.9375,gcg, rand,"[39245, 54487, 2252, 51111, 42773, 63792, 46071, 18913, 257, 45455, 8369, 29446, 484, 323, 2348, 12077, 16240, 23039, 40048, 254, 42525, 5646, 28454, 2291, 54667, 6942, 40366, 55357, 11169, 64453, 44721, 52797]",32,1.09375,False,True,32
