question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",an,273,9.326749801635742,greedy,július,"[27646, 18939]",2,0.037604887038469315,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",nan,29871,10.076749801635742,gcg,Freder,"[12294, 30774, 25732, 30322]",4,1.321159839630127,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",la,433,10.693937301635742,gcg,ége,"[14553, 19798, 10514, 26865]",4,0.004222050774842501,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",le,280,11.400968551635742,gcg,App,"[2401, 19671, 351, 27003]",4,0.019728509709239006,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",number,1353,5.000518321990967,greedy,Special,"[12630, 25650]",2,2.051157236099243,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",system,1788,5.781768321990967,greedy,System,"[2184, 15360]",2,2.38128924369812,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",C,315,6.156768321990967,gcg,CCN,"[12921, 4531, 14881, 7905]",4,1.9660546779632568,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",un,443,6.348174571990967,greedy,loyment,"[22812, 27098, 16715]",3,1.8750978708267212,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",B,350,6.457549571990967,greedy,Frauen,"[16386, 25478]",2,3.0710785388946533,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",the,278,4.759973526000977,gcg,dump,"[15070, 12952, 25044, 1407]",4,0.630753755569458,False,True,8
