question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",a,29874,7.967374801635742,gcg,ge,"[479, 1431, 22429, 19369]",4,0.18381714820861816,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",ence,663,9.920499801635742,gcg,I,"[29902, 7781, 29179, 346]",4,0.0013975863112136722,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",uc,1682,10.350187301635742,greedy,odn,"[22452, 12659, 19644]",3,0.3620651662349701,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",;,29936,11.123624801635742,gcg,Î,"[11683, 2445, 8773, 2670]",4,0.33757150173187256,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",ates,1078,11.682218551635742,gcg,Rece,"[24328, 56, 5035, 3327]",4,1.3846876621246338,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",only,871,5.609893321990967,greedy,Julius,"[23762, 24517]",2,3.1812233924865723,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",body,3573,6.023955821990967,greedy,pse,[27358],1,3.628978729248047,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",soul,10752,6.262237071990967,greedy,soul,[10752],1,2.5286569595336914,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",maximum,7472,6.426299571990967,gcg,MAX,"[18134, 18670, 10408, 10695]",4,1.9442689418792725,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]","
",13,3.9787237644195557,greedy,"
",[13],1,0.16905459761619568,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",F,383,5.177942276000977,greedy,ashion,[10904],1,3.44744610786438,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",happiness,22722,5.685754776000977,greedy,ollary,[21982],1,2.6439945697784424,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",Rel,6376,5.873254776000977,greedy,<-,"[3705, 27480]",2,2.186828374862671,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",Att,6212,6.099817276000977,greedy,maar,"[10128, 13978]",2,1.3696175813674927,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",Foundation,10606,3.887275218963623,greedy,Foundation,[28077],1,1.1311532258987427,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",in,297,5.637275218963623,greedy,подацима,"[24401, 10594, 29346]",3,1.2242103815078735,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",-,29899,6.250556468963623,greedy,'-,"[28560, 22912]",2,0.8687717914581299,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",.,869,6.828681468963623,gcg,.,"[869, 3793, 25855, 221]",4,0.9912534356117249,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",—,813,7.094306468963623,greedy,cyk,"[25923, 19523]",2,1.8764592409133911,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]",:,29901,5.114280700683594,greedy,elif,[23681],1,1.3736013174057007,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]",',29915,6.239280700683594,greedy,'#,[16321],1,1.6920944452285767,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]",/,847,7.184593200683594,greedy,/\,[18826],1,0.6468522548675537,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]",--,489,7.543968200683594,greedy,"*,","[15966, 6653]",2,1.0786502361297607,False,True,8
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",ov,586,3.673957586288452,greedy,Româ,[26332],1,1.4788075685501099,False,True,10
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",ott,1501,4.439582824707031,greedy,github,[3292],1,2.570833444595337,False,True,10
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",ie,347,5.064582824707031,greedy,Künstler,[23191],1,2.197258949279785,False,True,10
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",au,585,5.533332824707031,greedy,zero,"[5225, 26405]",2,1.1606497764587402,False,True,10
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",iss,790,5.779426574707031,greedy,manipulate,[26749],1,2.814115285873413,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",The,450,5.163904666900635,greedy,"!""",[3850],1,1.6896440982818604,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",L,365,6.492029666900635,gcg,Hence,"[10133, 7546, 7072, 20796]",4,1.738651156425476,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",(,313,6.777185916900635,gcg,Referências,"[11162, 25064, 25760, 21251, 1753, 24426]",6,0.36762911081314087,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",Fish,12030,7.038904666900635,gcg,...],"[17361, 26757, 12030, 14802]",4,0.6959614753723145,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",</s>,2,7.359217166900635,gcg,Next,"[9190, 9673, 22718, 29766]",4,0.6444023847579956,False,True,10
". Entertainment and KT Music , while the physical","[29889, 18189, 322, 476, 29911, 6125, 1919, 1550, 278, 9128]",copies,14591,3.8218801021575928,greedy,rical,"[16888, 14591]",2,0.9262778162956238,False,True,10
". Entertainment and KT Music , while the physical","[29889, 18189, 322, 476, 29911, 6125, 1919, 1550, 278, 9128]",video,4863,5.790630340576172,greedy,physical,"[9128, 4863]",2,0.9775802493095398,False,True,10
". Entertainment and KT Music , while the physical","[29889, 18189, 322, 476, 29911, 6125, 1919, 1550, 278, 9128]",content,2793,6.360942840576172,greedy,rical,"[16888, 2793]",2,1.0062956809997559,False,True,10
". Entertainment and KT Music , while the physical","[29889, 18189, 322, 476, 29911, 6125, 1919, 1550, 278, 9128]",press,3965,6.735942840576172,greedy,spiritual,"[20954, 3965]",2,1.1283307075500488,False,True,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]",1,29896,1.1413131952285767,base,,[],0,-1.0,True,True,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]",�,229,12.055376052856445,gcg,�,"[176, 26204, 31379, 4761]",4,0.581383228302002,False,True,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]",I,306,13.875688552856445,gcg,І,"[30090, 28296, 8632, 18884, 8534, 19839, 26432, 4570, 29902, 30444]",10,1.42812180519104,False,True,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]",seven,9881,14.363969802856445,gcg,Gordon,"[16965, 31596, 28121, 1669, 20856, 14183, 22527, 19048, 30194, 24589]",10,3.3489272594451904,False,False,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]", ,30262,14.719438552856445,greedy,numbers,"[3694, 395, 30262]",3,1.104901909828186,False,True,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]",for,363,3.3916735649108887,gcg,的,"[30210, 22834, 29252, 25076]",4,1.026259183883667,False,True,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]","
",13,5.891673564910889,greedy,$};,"[24594, 849]",2,0.4972724914550781,False,True,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]",--,1192,6.719798564910889,greedy,nodes,"[7573, 22974]",2,1.556077003479004,False,True,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]",between,1546,7.594798564910889,gcg,played,"[5318, 8443, 7831, 20084, 23781, 15778]",6,1.1466840505599976,False,True,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]",by,491,8.04011058807373,gcg,});,"[24426, 20256, 20434, 15446, 14743, 5533]",6,1.234941005706787,False,True,10
his league debut for the club two months later in a 4 – 1,"[670, 13225, 9512, 363, 278, 4402, 1023, 7378, 2678, 297, 263, 29871, 29946, 785, 29871, 29896]",thr,1468,5.594231605529785,gcg,�,"[203, 10042, 19005, 1468, 20653, 30595]",6,0.5330716967582703,False,True,16
his league debut for the club two months later in a 4 – 1,"[670, 13225, 9512, 363, 278, 4402, 1023, 7378, 2678, 297, 263, 29871, 29946, 785, 29871, 29896]",aggregate,20431,7.086419105529785,gcg,ником,"[14083, 20431, 10397, 26195, 26151, 29632]",6,0.13920189440250397,False,True,16
