question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",y,29891,8.857999801635742,gcg,gravity,"[20953, 30062, 4894, 10966]",4,0.09419301897287369,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",ua,3357,10.006437301635742,gcg,instruments,"[23643, 27127, 22427, 26609]",4,0.8717268705368042,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",(,313,10.607999801635742,greedy,�,"[250, 0, 2445]",3,1.473267912864685,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",_,29918,11.162687301635742,gcg,sur,"[7610, 2445, 2032, 28513]",4,0.40686270594596863,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",world,3186,4.531768321990967,base,,[],0,-1.0,True,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",time,931,5.672393321990967,greedy,huvudstaden,[24097],1,4.0887579917907715,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",same,1021,6.113799571990967,gcg,same,"[17642, 7435, 24345, 31257]",4,1.0720841884613037,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",next,2446,6.301299571990967,greedy,next,"[2446, 20380]",2,2.7093300819396973,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",A,319,6.441924571990967,gcg,Liste,"[7637, 17622, 759, 22846]",4,2.1824045181274414,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",A,319,4.240442276000977,greedy,Toronto,"[17612, 18030]",2,2.0159337520599365,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",L,365,5.287317276000977,gcg,Marx,"[28579, 17790, 16006, 9529]",4,0.85736083984375,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",E,382,5.752161026000977,greedy,Seven,[26647],1,2.2400712966918945,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",Human,12968,5.920129776000977,greedy,Helper,"[10739, 26029]",2,2.4815971851348877,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",Str,3767,6.127161026000977,greedy,Would,"[10878, 8062]",2,1.2610764503479004,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",’,30010,4.223212718963623,greedy,][',[22322],1,2.2857706546783447,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",Honor,18236,5.766181468963623,greedy,Pal,"[18210, 18236]",2,0.744330108165741,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",B,350,6.375556468963623,greedy,Pack,"[16638, 12618]",2,1.3250982761383057,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",of,310,6.961493968963623,greedy,He,"[940, 28886]",2,0.5479723215103149,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",members,5144,7.129462718963623,greedy,Hitler,"[23151, 18363]",2,1.8350740671157837,False,True,8
