question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",ir,381,9.076749801635742,gcg,RIG,"[22789, 19321, 29291, 27824]",4,0.06305443495512009,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",on,265,10.022062301635742,greedy,чё,"[16182, 28517]",2,0.009932970628142357,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",us,375,10.631437301635742,gcg,Források,"[24631, 17142, 3663, 20430]",4,0.42836159467697144,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",ent,296,11.248624801635742,gcg,UB,"[7466, 14021, 31343, 27380]",4,0.03731920197606087,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",first,937,4.953643321990967,greedy,FirstName,[29541],1,3.51887845993042,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",entire,4152,5.742705821990967,greedy,keyword,"[13553, 4152, 30565]",3,1.92265784740448,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",future,5434,6.137237071990967,greedy,morrow,"[26122, 28356]",2,2.1825664043426514,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",man,767,6.340362071990967,gcg,discuss,"[5353, 17889, 14738, 19434, 23085, 28355]",6,0.9109011292457581,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",F,383,6.449737071990967,gcg,FL,"[10536, 29615, 8174, 7818]",4,1.9862635135650635,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",a,263,4.693567276000977,gcg,Note,"[3940, 20207, 1626, 29109]",4,1.4928069114685059,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",good,1781,5.326379776000977,greedy,assumption,[11833],1,2.794193983078003,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",Soci,5329,5.767786026000977,greedy,také,[20020],1,0.9643461108207703,False,True,8
