question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",ui,1481,0.022062107920646667,base,,[],0,-1.0,True,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",ien,819,9.381437301635742,gcg,amet,"[27315, 10960, 27315, 20019]",4,0.5916614532470703,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",ga,3249,10.115812301635742,greedy,ég,"[2445, 22115, 29063]",3,0.518803060054779,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",uez,24448,10.803312301635742,greedy,Congrès,"[20274, 20608, 24910]",3,1.5131335258483887,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",:,29901,11.416593551635742,gcg,британ,"[25926, 25242, 29954, 29901]",4,0.014244778081774712,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",nan,29871,5.133330821990967,greedy,Z,[93],1,2.870176076889038,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",value,995,5.805205821990967,greedy,getValue,[23433],1,3.007507801055908,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",present,2198,6.176299571990967,gcg,Œ,"[30225, 28961, 9942, 16474]",4,1.8719043731689453,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",majority,13638,6.355987071990967,greedy,eli,"[5037, 21180]",2,2.1385247707366943,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",more,901,6.465362071990967,greedy,an,"[385, 2472, 13198]",3,2.50024151802063,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",“,1346,4.814661026000977,greedy,",”",[3995],1,2.9534101486206055,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",P,349,5.361536026000977,greedy,erschien,"[25316, 349]",2,1.6129838228225708,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",Em,2812,5.783411026000977,greedy,Visibility,"[23318, 26153]",2,1.5056332349777222,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",T,323,5.990442276000977,greedy,T,"[323, 238]",2,1.7702951431274414,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",Peace,24819,6.158411026000977,greedy,val,"[659, 24819]",2,0.73459392786026,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",International,4623,4.867743968963623,greedy,ének,"[20242, 17489]",2,1.216031789779663,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",–,785,5.949775218963623,greedy,Punk,"[22723, 785]",2,0.7029512524604797,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",national,4797,6.555243968963623,greedy,Staats,"[15254, 4797]",2,0.6647627949714661,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",...,856,7.043525218963623,gcg,Corps,"[16408, 856, 10043, 25380]",4,0.2499275952577591,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]","
",13,2.6924057006835938,greedy,##,[2277],1,0.3200637102127075,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]",for,363,5.543968200683594,greedy,Thank,[3374],1,1.4666476249694824,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]",&,669,6.645530700683594,greedy,&\,[8682],1,1.3213157653808594,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]",while,1550,7.395530700683594,gcg,Thanks,"[16894, 30042, 29368, 4236, 14597, 16051, 14642, 8368, 20976, 4831]",10,1.6410448551177979,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]",.,869,7.786155700683594,greedy,Buck,"[16281, 869]",2,0.3320290446281433,False,True,8
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",asp,4692,4.228645324707031,greedy,Software,[18540],1,0.3485933840274811,False,True,10
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",emp,3451,4.752082824707031,greedy,HMS,[23273],1,3.0360352993011475,False,True,10
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",ud,566,5.357551574707031,gcg,K,"[476, 566, 13837, 17786]",4,0.00955768022686243,False,True,10
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",av,485,5.650520324707031,greedy,nb,"[9877, 24682, 31937]",3,1.1639683246612549,False,True,10
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",obe,16945,5.920051574707031,greedy,NBA,[21517],1,2.349534034729004,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",Re,830,6.074060916900635,greedy,людях,[19523],1,2.1323540210723877,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",Phys,11661,6.652185916900635,gcg,?](,"[10846, 3759, 25847, 13678]",4,0.689271092414856,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",End,2796,6.925623416900635,gcg,Tib,"[19429, 23284, 9607, 1134]",4,2.4733524322509766,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",Un,853,7.191248416900635,greedy,quelque,"[21907, 14117, 13092]",3,1.7379614114761353,False,True,10
". Entertainment and KT Music , while the physical","[29889, 18189, 322, 476, 29911, 6125, 1919, 1550, 278, 9128]",CD,7307,2.9156301021575928,greedy,physical,"[9128, 7307]",2,0.49246007204055786,False,True,10
". Entertainment and KT Music , while the physical","[29889, 18189, 322, 476, 29911, 6125, 1919, 1550, 278, 9128]",albums,20618,4.743755340576172,greedy,v,"[121, 9128, 20618]",3,0.708296000957489,False,True,10
". Entertainment and KT Music , while the physical","[29889, 18189, 322, 476, 29911, 6125, 1919, 1550, 278, 9128]",-,29899,6.181255340576172,greedy,phys,"[4824, 9229, 25376]",3,2.1305787563323975,False,True,10
". Entertainment and KT Music , while the physical","[29889, 18189, 322, 476, 29911, 6125, 1919, 1550, 278, 9128]",ther,29220,6.501567840576172,greedy,apy,[27580],1,1.5853239297866821,False,True,10
". Entertainment and KT Music , while the physical","[29889, 18189, 322, 476, 29911, 6125, 1919, 1550, 278, 9128]",ret,3240,6.853130340576172,greedy,res,"[620, 22529]",2,2.2924435138702393,False,True,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]",9,29929,3.203813076019287,greedy,h,"[107, 14148]",2,2.0131430625915527,False,True,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]",four,3023,13.375688552856445,gcg,quire,"[1548, 10031, 25897, 1669, 12940, 20350, 17054, 151, 29528, 18189]",10,1.615502953529358,False,True,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]",of,310,14.160844802856445,gcg,y,"[124, 25797, 13094, 21790, 9137, 15151, 28692, 25562, 310, 263]",10,1.6423009634017944,False,True,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]",eight,9475,14.520219802856445,gcg,notion,"[17837, 29871, 9475, 31936, 153, 7652]",6,1.1048794984817505,False,True,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]", ,30080,14.914751052856445,gcg,RECT,"[26282, 30080, 21251, 27323, 1921, 27052, 24294, 8923]",8,1.3433202505111694,False,True,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]",while,1550,4.915111064910889,gcg,!!!,"[21004, 23998, 22274, 4769, 7724, 7914, 6711, 9446]",8,0.01601487398147583,False,True,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]",coming,6421,6.157298564910889,gcg,Фран,"[9958, 28641, 904, 16336, 28577, 18890, 25539, 9684, 2829, 30304]",10,3.4922401905059814,False,False,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]",despite,15020,7.211986064910889,gcg,remained,"[9488, 21732, 30356, 20157, 31380, 30586, 31760, 14206, 25240, 30068]",10,3.1960177421569824,False,False,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]",along,3412,7.805736064910889,gcg,amongst,"[22611, 2681, 17098, 28895, 2681, 21677, 31199, 22757, 3412, 26975]",10,0.8184233903884888,False,True,10
his league debut for the club two months later in a 4 – 1,"[670, 13225, 9512, 363, 278, 4402, 1023, 7378, 2678, 297, 263, 29871, 29946, 785, 29871, 29896]",victory,15354,1.852043867111206,greedy,California,"[8046, 15613]",2,0.9284579753875732,False,True,16
his league debut for the club two months later in a 4 – 1,"[670, 13225, 9512, 363, 278, 4402, 1023, 7378, 2678, 297, 263, 29871, 29946, 785, 29871, 29896]",rout,6745,6.586419105529785,gcg,top,"[3332, 31541, 10036, 28655, 14164, 18076, 22997, 6745]",8,0.7579690217971802,False,True,16
his league debut for the club two months later in a 4 – 1,"[670, 13225, 9512, 363, 278, 4402, 1023, 7378, 2678, 297, 263, 29871, 29946, 785, 29871, 29896]",nan,29871,7.500481605529785,gcg,�,"[154, 15468, 1385, 12408, 29871, 31804]",6,0.6994608044624329,False,True,16
his league debut for the club two months later in a 4 – 1,"[670, 13225, 9512, 363, 278, 4402, 1023, 7378, 2678, 297, 263, 29871, 29946, 785, 29871, 29896]",Em,2812,8.219231605529785,gcg,backing,"[27436, 12585, 27202, 7871, 16160, 12431, 27874, 8368, 10748, 13272]",10,4.568790912628174,False,False,16
his league debut for the club two months later in a 4 – 1,"[670, 13225, 9512, 363, 278, 4402, 1023, 7378, 2678, 297, 263, 29871, 29946, 785, 29871, 29896]",in,297,8.680169105529785,gcg,Stanisław,"[29329, 10717, 24631, 18528, 3138, 10658, 3619, 31263, 869, 25346]",10,4.10795783996582,False,False,16
