question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",ie,347,8.436124801635742,gcg,ieg,"[5876, 347, 19742, 6206]",4,0.06565319001674652,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]","
",13,9.967374801635742,greedy,<unk>,"[0, 2445]",2,1.3269991874694824,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",ly,368,10.428312301635742,gcg,rique,"[14090, 16808, 13022, 6688]",4,0.00028868322260677814,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",raf,1929,11.139249801635742,gcg,Orleans,"[26884, 13721, 14901, 10607]",4,0.05171826109290123,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",raph,1140,11.736906051635742,gcg,Jenn,"[23774, 14694, 561, 20659]",4,0.004257424734532833,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",human,5199,5.617705821990967,greedy,�,"[248, 24517]",2,2.9599673748016357,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",Un,853,6.027862071990967,greedy,Un,"[853, 12193]",2,2.5016841888427734,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",data,848,6.277862071990967,greedy,adoop,[18079],1,2.5909171104431152,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",child,2278,6.434112071990967,greedy,child,[2278],1,2.4874205589294434,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",Good,7197,3.9865362644195557,greedy,Bad,[9178],1,1.3877406120300293,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",Char,2896,5.209192276000977,greedy,ensure,"[9801, 5264]",2,0.25381457805633545,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",Personal,16224,5.689661026000977,greedy,při,"[28261, 16224]",2,0.9415467977523804,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",?,1577,5.877161026000977,greedy,",.","[7671, 30882]",2,0.5253897309303284,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",people,2305,6.103723526000977,gcg,ilor,"[12405, 1230, 1587, 24849, 11070, 28995]",6,0.352935254573822,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",and,322,3.957587718963623,greedy,The,"[1576, 13973]",2,1.032264232635498,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",House,5619,5.727118968963623,greedy,House,[5619],1,1.3419064283370972,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",to,304,6.305243968963623,greedy,Anyone,"[26407, 23347]",2,1.0075111389160156,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",Th,498,6.938056468963623,gcg,intellij,"[28820, 29684, 21738, 7982]",4,0.187137171626091,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",which,607,7.102118968963623,gcg,trade,"[11302, 12423, 14526, 23112, 27144, 2978]",6,0.3904685974121094,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]",was,471,5.239280700683594,greedy,thought,[2714],1,1.6597099304199219,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]",</s>,2,6.442405700683594,greedy,nov,"[13715, 20528]",2,0.32247716188430786,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]",".""",1213,7.223655700683594,greedy,Each,"[7806, 5131, 11119]",3,1.4149013757705688,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]","(""",4852,7.551780700683594,greedy,""");",[18584],1,1.2916392087936401,False,True,8
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",em,331,3.673957586288452,greedy,İ,[30243],1,1.4948433637619019,False,True,10
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",uz,3365,4.494270324707031,greedy,cier,[13241],1,3.0195250511169434,False,True,10
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",ul,352,5.107551574707031,greedy,Singh,[27017],1,1.5832394361495972,False,True,10
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",uch,987,5.537239074707031,greedy,СР,"[7350, 25280]",2,1.603329062461853,False,True,10
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",ae,3660,5.779426574707031,greedy,protest,"[10021, 21517]",2,1.0922820568084717,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",Distribution,17740,5.199060916900635,greedy,왕,"[31996, 31211, 31706]",3,1.4788964986801147,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",C,315,6.554529666900635,gcg,Should,"[26857, 26935, 15233, 23148]",4,1.9864026308059692,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",F,383,6.777185916900635,gcg,﻿,"[30143, 25278, 383, 16017]",4,1.3019496202468872,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",Pred,21099,7.042810916900635,gcg,Archivado,"[8806, 19826, 21099, 16159]",4,0.9102866649627686,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",General,4593,7.386560916900635,gcg,enjo,"[11418, 20994, 12145, 11199, 21632, 30933]",6,1.6978760957717896,False,True,10
". Entertainment and KT Music , while the physical","[29889, 18189, 322, 476, 29911, 6125, 1919, 1550, 278, 9128]",music,4696,3.8609426021575928,greedy,Music,"[6125, 13700, 18695]",3,1.8251856565475464,False,True,10
". Entertainment and KT Music , while the physical","[29889, 18189, 322, 476, 29911, 6125, 1919, 1550, 278, 9128]",ed,1226,5.892192840576172,gcg,奈,"[31696, 10414, 17422, 31718, 16667, 7683]",6,1.4090988636016846,False,True,10
". Entertainment and KT Music , while the physical","[29889, 18189, 322, 476, 29911, 6125, 1919, 1550, 278, 9128]",sale,14686,6.368755340576172,greedy,visual,"[20119, 14686]",2,1.3885753154754639,False,True,10
". Entertainment and KT Music , while the physical","[29889, 18189, 322, 476, 29911, 6125, 1919, 1550, 278, 9128]",entertain,22684,6.751567840576172,gcg,activities,"[14188, 23366, 19423, 19181]",4,1.1266605854034424,False,True,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]",2,29906,1.6569381952285767,greedy,黒,[31553],1,1.362367868423462,False,True,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]",​,30166,12.207719802856445,greedy,numbers,"[3694, 376, 30166]",3,0.26761698722839355,False,True,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]",five,5320,13.973344802856445,gcg,colon,"[17308, 10081, 6950, 26676, 20194, 1386, 6806, 268, 29889, 30275]",10,2.8286526203155518,False,False,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]",¾,30642,14.387407302856445,gcg,你,"[30919, 30642, 25973, 27355, 31408, 12725]",6,0.586693286895752,False,True,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]",........,11296,14.731157302856445,gcg,ُ,"[30711, 11296, 23573, 30550]",4,0.829561173915863,False,True,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]",as,408,4.219798564910889,gcg,inho,"[21307, 10902, 19191, 21257]",4,1.4522807598114014,False,True,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]",across,4822,5.891673564910889,gcg,cue,"[18376, 5332, 23040, 11535, 21332, 7572, 5220, 19086]",8,0.41979509592056274,False,True,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]",—,30003,6.735423564910889,greedy,{[,"[13970, 30003]",2,0.7865527868270874,False,True,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]",vs,7186,7.633861064910889,gcg,times,"[3064, 7186, 28047, 6950]",4,0.8465840816497803,False,True,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]",since,1951,8.04792308807373,gcg,pok,"[11293, 12804, 12334, 18923, 19007, 3633, 19119, 11715, 28792, 16434]",10,2.3686201572418213,False,False,10
his league debut for the club two months later in a 4 – 1,"[670, 13225, 9512, 363, 278, 4402, 1023, 7378, 2678, 297, 263, 29871, 29946, 785, 29871, 29896]",triumph,24124,5.719231605529785,gcg,NCAA,"[26550, 19782, 15724, 13916]",4,1.321502923965454,False,True,16
