question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",uy,8631,4.529874801635742,gcg,░,"[30833, 27550, 23421, 27665]",4,0.5767275094985962,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",uen,3837,9.412687301635742,greedy,ync,"[2720, 20608, 20378]",3,0.6023882627487183,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",un,348,10.131437301635742,gcg,revolution,"[19479, 12614, 3444, 3325]",4,1.5952905416488647,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",atte,15127,10.826749801635742,gcg,Jahr,"[3866, 28818, 24087, 15166]",4,0.037131644785404205,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",oun,1309,11.498624801635742,gcg,èg,"[20608, 1309, 2900, 17020]",4,0.003796157892793417,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]","""",376,5.336455821990967,greedy,"*""",[20605],1,3.897742509841919,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",law,4307,5.859893321990967,greedy,Begriff,"[15059, 25008]",2,2.4868524074554443,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",company,5001,6.199737071990967,greedy,empresa,[20456],1,2.686230182647705,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",United,3303,6.363799571990967,greedy,statunitense,[16539],1,3.221083641052246,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",Sun,8991,6.469268321990967,greedy,Sun,[8991],1,3.2008655071258545,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",H,379,4.842004776000977,greedy,appy,[14862],1,2.8752942085266113,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",C,315,5.455286026000977,greedy,b,"[289, 350]",2,0.7161279916763306,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",High,5057,5.783411026000977,greedy,Low,[17511],1,2.449526071548462,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",Better,26965,6.013879776000977,greedy,Better,[26965],1,2.82519793510437,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",.,29889,1.879462718963623,base,,[],0,-1.0,True,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",Sch,1102,5.188056468963623,greedy,igration,"[16783, 20604]",2,1.8817825317382812,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",R,390,6.055243968963623,greedy,Pol,"[7713, 6865]",2,1.1345007419586182,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",L,365,6.625556468963623,greedy,кино,"[20750, 29197]",2,1.1559582948684692,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",Sor,17784,7.043525218963623,gcg,Sor,"[17784, 7277, 158, 11481]",4,0.03578430041670799,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]",(,313,3.8564682006835938,greedy,));,[2483],1,0.2180061936378479,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]",with,411,5.661155700683594,greedy,Replace,"[22108, 4511]",2,0.8845453858375549,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]",because,1363,6.723655700683594,greedy,We,"[4806, 12784]",2,0.8058539628982544,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]",.[,7226,7.403343200683594,gcg,",]","[26073, 22676, 30865, 2855]",4,0.4069629907608032,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]",can,508,7.793968200683594,greedy,goals,"[14433, 25870]",2,1.753447413444519,False,True,8
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",ue,434,4.275520324707031,greedy,Docker,[20868],1,1.9975594282150269,False,True,10
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",ro,307,4.845832824707031,greedy,Gary,"[23529, 10833]",2,0.684716522693634,False,True,10
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",atr,8141,5.361457824707031,greedy,kat,"[29466, 18700]",2,0.70992112159729,False,True,10
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",ah,801,5.654426574707031,greedy,ały,"[21816, 31630]",2,1.7510126829147339,False,True,10
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",ast,579,5.923957824707031,greedy,accepting,"[25967, 9576]",2,2.257211923599243,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",In,512,6.140467166900635,gcg,discuss,"[5353, 15403, 774, 18556, 22144, 14562]",6,0.8770503401756287,False,True,10
