question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",es,267,6.795499801635742,greedy,U,"[88, 24631]",2,1.5267986059188843,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",rac,945,9.662687301635742,gcg,ur,"[332, 5058, 2646, 29883]",4,0.04619935527443886,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",id,333,10.178312301635742,gcg,Gir,"[21572, 7119, 13366, 31620]",4,0.09932620078325272,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",ude,1151,10.936124801635742,gcg,oug,"[692, 1151, 29043, 20920, 13024, 17020]",6,0.00406308937817812,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",orge,3890,11.607999801635742,greedy,�,"[253, 253, 23882]",3,2.0798823833465576,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",new,716,5.461455821990967,greedy,Update,[10318],1,3.8936996459960938,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",government,5874,5.891143321990967,greedy,ministre,[21753],1,3.483849048614502,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",individual,5375,6.207549571990967,greedy,individual,[5375],1,3.6083855628967285,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",light,3578,6.391143321990967,greedy,lamp,[28692],1,3.092688798904419,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",g,330,6.484893321990967,greedy,jog,"[16812, 23525]",2,2.782747745513916,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]","""",376,4.986536026000977,greedy,"{""",[8853],1,1.0142215490341187,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",D,360,5.572473526000977,greedy,Также,"[27938, 18079, 30107]",3,2.17376446723938,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",Life,4634,5.806848526000977,greedy,equals,"[10954, 26754]",2,1.5658869743347168,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",Friend,20702,6.076379776000977,greedy,část,"[25199, 19780]",2,1.884534478187561,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]","
",13,2.246650218963623,greedy,engelsk,[29669],1,0.5503894686698914,False,True,8
