question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",i,29875,7.279874801635742,greedy,v,[121],1,0.6867111325263977,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",ar,279,9.826749801635742,greedy,gar,"[7171, 31031, 24631]",3,0.886794924736023,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",...,856,10.279874801635742,gcg,складі,"[21887, 26196, 20608, 856]",4,0.043693844228982925,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",uer,2853,11.068937301635742,gcg,did,"[18361, 26260, 11076, 26880]",4,0.05210272967815399,False,True,8
= French battleship Jaurég,"[353, 5176, 8957, 793, 4034, 435, 6698, 2445]",ac,562,11.682218551635742,gcg,($\,"[20430, 21444, 17328, 5022, 9823, 25002]",6,0.7848324775695801,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",person,2022,5.609893321990967,greedy,person,[2022],1,3.4411556720733643,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",user,1404,6.016143321990967,greedy,listview,[28349],1,2.02262544631958,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",current,1857,6.262237071990967,greedy,current,"[1857, 2118]",2,2.6992058753967285,False,True,8
"or later ) , according to which the","[470, 2678, 1723, 1919, 5034, 304, 607, 278]",final,2186,6.414580821990967,gcg,pron,"[11504, 27538, 21685, 30742]",4,1.8588554859161377,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",nan,29871,3.2795050144195557,greedy,ひ,[31287],1,0.16345804929733276,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",$,395,5.162317276000977,greedy,[$,[8308],1,1.042187213897705,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",We,1334,5.670129776000977,greedy,NOT,"[6058, 25129]",2,1.8510257005691528,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",R,390,5.857629776000977,greedy,LEFT,[19246],1,2.168215274810791,False,True,8
= Social engagement and charity =,"[353, 10307, 3033, 5049, 322, 1373, 537, 353]",money,6909,6.099817276000977,greedy,money,"[6909, 22926]",2,2.7281296253204346,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",frat,20998,3.793525218963623,greedy,Francesco,"[16922, 18403]",2,1.1961238384246826,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",Chapter,23040,5.566962718963623,greedy,ník,"[16695, 23040]",2,0.5047962665557861,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",chapter,16385,6.172431468963623,greedy,Chap,"[13741, 12518]",2,1.0554378032684326,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",E,382,6.797431468963623,greedy,Arts,"[11401, 12907]",2,1.6970539093017578,False,True,8
= = Phi Kappa Psi,"[353, 353, 1963, 29875, 476, 8055, 349, 1039]",membership,28512,7.066962718963623,greedy,Ier,"[26107, 28512]",2,0.5901538729667664,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]",on,373,4.950218200683594,greedy,článku,[24353],1,1.3239253759384155,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]",are,526,6.223655700683594,greedy,:(,"[16824, 2296, 1126]",3,1.6322698593139648,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]",…,30098,7.114280700683594,greedy,Schiff,"[22325, 30098]",2,0.18044786155223846,False,True,8
Cameron Diaz as Princess Fiona,"[20939, 265, 22866, 29920, 408, 22063, 383, 16017]",have,505,7.520530700683594,greedy,Does,[25125],1,2.0229930877685547,False,True,8
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",hash,8568,2.517707586288452,base,,[],0,-1.0,True,True,10
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",acz,10086,4.423957824707031,greedy,Stanisław,[29329],1,1.4757076501846313,False,True,10
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",iev,10384,5.056770324707031,greedy,defeated,"[16235, 27452]",2,0.0730944350361824,False,True,10
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",hat,2455,5.505989074707031,greedy,Krit,"[24199, 29736]",2,1.5268476009368896,False,True,10
Germany in October . Germany dropped the case against K,"[9556, 297, 5533, 869, 9556, 13700, 278, 1206, 2750, 476]",ä,29986,5.748176574707031,greedy,pril,"[3193, 23191]",2,1.6894594430923462,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",E,382,5.152185916900635,greedy,pouvoir,"[19397, 18383]",2,1.9003510475158691,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",B,350,6.476404666900635,gcg,Perry,"[28376, 25345, 30505, 18526]",4,1.7958279848098755,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",Pres,4360,6.765467166900635,gcg,quence,"[3910, 16474, 21336, 26780]",4,0.7908737659454346,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",Th,498,7.023279666900635,gcg,Џ,"[30282, 21172, 17777, 4665]",4,2.3914923667907715,False,True,10
 = = = Range and habitat = = =,"[29871, 353, 353, 353, 12146, 322, 17570, 353, 353, 353]",and,322,7.339685916900635,gcg,E,"[72, 20024, 2319, 27593, 15141, 4535]",6,2.311152696609497,False,True,10
". Entertainment and KT Music , while the physical","[29889, 18189, 322, 476, 29911, 6125, 1919, 1550, 278, 9128]",and,322,3.8062551021575928,greedy,.,[49],1,1.7258718013763428,False,True,10
". Entertainment and KT Music , while the physical","[29889, 18189, 322, 476, 29911, 6125, 1919, 1550, 278, 9128]",products,9316,5.556255340576172,greedy,physical,"[9128, 14456]",2,1.1172813177108765,False,True,10
". Entertainment and KT Music , while the physical","[29889, 18189, 322, 476, 29911, 6125, 1919, 1550, 278, 9128]",film,2706,6.329692840576172,greedy,physical,"[9128, 2706]",2,1.234281063079834,False,True,10
". Entertainment and KT Music , while the physical","[29889, 18189, 322, 476, 29911, 6125, 1919, 1550, 278, 9128]",appearance,10097,6.689067840576172,greedy,appearance,[10097],1,2.461804151535034,False,True,10
". Entertainment and KT Music , while the physical","[29889, 18189, 322, 476, 29911, 6125, 1919, 1550, 278, 9128]",s,29879,6.954692840576172,gcg,tests,"[6987, 27087, 15984, 3037]",4,1.047393560409546,False,True,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]",#,396,12.039751052856445,gcg,�,"[186, 20510, 5514, 30534, 30524, 795]",6,0.9695109128952026,False,True,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]",#,29937,13.754594802856445,gcg,émet,"[24700, 23187, 2949, 24973, 31809, 3284, 6552, 396, 18188, 31665]",10,2.095001697540283,False,True,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]",The,450,14.336626052856445,gcg,Malays,"[26417, 13498, 308, 5273, 26321, 12325, 23691, 16384, 6292, 17058]",10,4.825498580932617,False,False,10
commercial success . The song peaked at numbers ,"[12128, 2551, 869, 450, 4823, 1236, 12535, 472, 3694, 29871]",nd,299,14.696001052856445,gcg,,"[30588, 28722, 14142, 30385, 9980, 1815, 6699, 14651]",8,0.09945376962423325,False,True,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]",scored,15569,3.3760485649108887,greedy,championnat,"[23918, 18775]",2,1.4440584182739258,False,True,10
8 season with 29 appearances and one goal,"[29947, 4259, 411, 29871, 29906, 29929, 21712, 322, 697, 7306]",;,29936,5.836986064910889,greedy,Princess,"[22063, 6075]",2,1.2655363082885742,False,True,10
