question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", little,1278,1.8828125,base,,[],0,-1.0,True,True,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", negative,5300,3.84375,greedy,Received,"[35591, 29043]",2,1.4453125,False,True,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", the,248,4.34375,greedy, tous,"[10458, 63225]",2,1.484375,False,True,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", widespread,15557,5.125,gcg, Traditionally,"[63141, 843, 55681, 4108]",4,2.078125,False,True,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", ,204,5.53125,greedy,million,"[24666, 4, 35880]",3,1.0703125,False,True,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", commercial,4416,5.90625,gcg,Commercial,"[32284, 10365, 31481, 71, 25946, 31614, 26880, 19046]",8,0.984375,False,True,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", minor,6167,6.28125,gcg, Lana,"[59821, 54125, 58635, 49792, 102, 55261]",6,1.9609375,False,True,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", high,986,6.46875,gcg, obtains,"[64497, 54327, 61581, 997, 3106, 58186, 28011, 54581, 63488, 50603]",10,1.8671875,False,True,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", acclaim,24296,6.65625,gcg, Innov,"[22424, 52527, 36271, 27917]",4,1.8203125,False,True,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", scant,54516,6.8125,gcg, Vitamin,"[18526, 34367, 51622, 54516, 438, 10354, 2377, 0]",8,0.49609375,False,True,8
 had been killed during the previous six months,"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", by,431,3.71875,greedy, Clickfunnels,[47160],1,0.7734375,False,True,8
 had been killed during the previous six months,"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]",?,42,5.15625,greedy, Who,[5856],1,0.8515625,False,True,8
