question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", critical,4751,3.5625,greedy, Debut,"[65002, 55864]",2,1.6328125,False,True,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", positive,3508,4.09375,greedy, weakest,[54113],1,1.734375,False,True,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", minimal,9252,5.0625,gcg, →,"[15746, 51446, 41716, 4646, 18035, 19808]",6,1.6015625,False,True,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", lack,3795,5.4375,gcg, indifference,"[52925, 10955, 35123, 1373, 8629, 46845, 53143, 11692, 59574, 10288]",10,3.4375,False,False,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", praise,15774,5.8125,greedy,被,"[9968, 27917]",2,1.8046875,False,True,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", wide,3436,6.09375,gcg,Obama,"[34955, 42866, 668, 21195, 55311, 24911]",6,1.6328125,False,True,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]",.,25,6.40625,greedy, fácil,"[29572, 22045, 48794]",3,2.15625,False,True,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", nothing,2432,6.59375,greedy, wanted,"[2362, 35128]",2,1.2109375,False,True,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", unfavorable,53363,6.71875,gcg,funnels,"[39790, 6685, 16663, 54512]",4,0.7265625,False,True,8
 had been killed during the previous six months,"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", in,272,3.140625,greedy,igarh,"[62665, 40529]",2,1.265625,False,True,8
 had been killed during the previous six months,"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", as,345,4.96875,gcg,/>,"[2541, 9200, 61973, 32816, 47459, 42077, 45733, 30231]",8,1.375,False,True,8
 had been killed during the previous six months,"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", to,271,5.5,greedy, pork,"[16933, 35076]",2,0.84765625,False,True,8
 had been killed during the previous six months,"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", while,1093,5.875,gcg, Navy,"[13610, 23371, 33808, 56322, 38623, 64239]",6,0.419921875,False,True,8
 had been killed during the previous six months,"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]",",”",1296,6.375,gcg,.“,"[19116, 40654, 41441, 61065]",4,0.90625,False,True,8
 had been killed during the previous six months,"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", would,631,6.9375,greedy, Islam,"[12018, 55500]",2,1.3984375,False,True,8
 had been killed during the previous six months,"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", during,1365,7.375,gcg, zoo,"[29115, 6109, 32710, 55553, 37, 35005, 19845, 4272, 15609, 37014]",10,0.66015625,False,True,8
 had been killed during the previous six months,"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]",.),2746,7.5625,gcg,avor,"[1837, 20185, 20087, 18985]",4,0.7109375,False,True,8
