question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", Grammy,38018,8.9375,greedy, requirements,"[4029, 38018]",2,1.953125,False,True,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", Falls,15678,16.25,gcg, Falls,"[15678, 4019, 12340, 10689, 9629, 54451, 144, 9643]",8,1.6796875,False,True,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", anatomical,61522,18.0,gcg,uv,"[8250, 61522, 11812, 24, 22132, 27986, 35591, 50106, 51019, 967]",10,0.107421875,False,True,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]",Ut,8309,19.625,gcg, deprived,"[38789, 8309, 49517, 46927]",4,1.8828125,False,True,8
 had been killed during the previous six months,"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", enabling,14764,14.3125,gcg, eligible,"[9057, 30987, 15102, 61255, 12489, 17796, 60910, 29144, 35046, 45641]",10,2.65625,False,True,8
 had been killed during the previous six months,"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", alternatively,48141,17.375,gcg, hither,"[59620, 267, 24161, 1523, 43389, 9850, 15019, 2335]",8,1.4375,False,True,8
 had been killed during the previous six months,"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]",文,10971,18.5,gcg,ia,"[494, 49305, 21160, 50160, 16328, 59979, 3268, 63702, 25630, 39630]",10,5.0,False,False,8
 had been killed during the previous six months,"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]",znam,63335,19.625,gcg, aplica,"[54720, 48622, 48534, 49247, 27047, 57765, 8917, 25061, 56523, 50384]",10,7.15625,False,False,8
. The Anglo @-@,"[204, 25, 390, 42991, 204, 43, 24, 43]", stance,20781,11.0625,greedy,脚,"[32811, 20781]",2,0.55859375,False,True,8
. The Anglo @-@,"[204, 25, 390, 42991, 204, 43, 24, 43]", grease,29747,13.0625,greedy,{@,"[15849, 29747]",2,2.375,False,True,8
. The Anglo @-@,"[204, 25, 390, 42991, 204, 43, 24, 43]", volleyball,34962,14.375,greedy,�,"[2571, 42812, 34962]",3,1.4453125,False,True,8
. The Anglo @-@,"[204, 25, 390, 42991, 204, 43, 24, 43]",兰,35988,15.875,gcg,大的,"[28723, 31347, 244, 35988, 39334, 10365, 55811, 122, 50633, 20977]",10,1.6796875,False,True,8
12 st 9 lb ( ,"[928, 324, 204, 36, 20364, 204, 19, 204]",studio,54785,17.25,gcg,::::::::,"[61854, 1519, 6840, 745, 47668, 37032, 42593, 11898, 7882, 20058]",10,7.6875,False,False,8
12 st 9 lb ( ,"[928, 324, 204, 36, 20364, 204, 19, 204]",nergie,50743,18.5,gcg,————————————————,"[37479, 21150, 6890, 32774, 1972, 64329, 204, 3452, 7463, 40]",10,11.625,False,False,8
12 st 9 lb ( ,"[928, 324, 204, 36, 20364, 204, 19, 204]", imposing,33288,19.5,gcg,Category,"[15448, 33288, 492, 47536, 24646, 770, 16033, 39, 204, 63556]",10,0.94140625,False,True,8
12 st 9 lb ( ,"[928, 324, 204, 36, 20364, 204, 19, 204]", Poke,30592,20.875,gcg,",(","[31551, 204, 30592, 4, 15821, 30592, 6946, 14558, 30592, 31502]",10,0.427734375,False,True,8
" Studios, was released on 9 May ","[19930, 204, 23, 398, 4171, 313, 204, 36, 1896, 204]", framework,8609,18.125,gcg,"--""","[49161, 44625, 4, 26341, 17693, 59265, 46845, 1896, 204, 18529]",10,3.34375,False,False,10
" Studios, was released on 9 May ","[19930, 204, 23, 398, 4171, 313, 204, 36, 1896, 204]", rebels,39685,19.125,gcg, stating,"[18095, 48595, 17087, 6890, 10987, 63555, 27078, 26272, 7, 12978]",10,7.125,False,False,10
" Studios, was released on 9 May ","[19930, 204, 23, 398, 4171, 313, 204, 36, 1896, 204]", ents,18033,20.0,gcg, lol,"[12929, 4, 594, 47671, 949, 996, 42579, 62969, 50889, 913]",10,10.9375,False,False,10
" Studios, was released on 9 May ","[19930, 204, 23, 398, 4171, 313, 204, 36, 1896, 204]", asegur,41675,21.75,gcg,ALSE,"[29028, 31572, 15355, 50439, 31795, 38601, 42282, 43007, 4, 24788]",10,10.875,False,False,10
" local buses, and from 5 April ","[1783, 21104, 204, 23, 273, 427, 204, 32, 3242, 204]",development,36445,18.0,gcg, Philippine,"[38421, 22031, 3228, 31836, 50894, 2861, 63041, 40866, 33708, 64188]",10,12.0,False,False,10
" local buses, and from 5 April ","[1783, 21104, 204, 23, 273, 427, 204, 32, 3242, 204]", elli,50902,19.0,gcg,--------------------------------------------------------------------------------,"[62546, 4, 204, 33409, 35362, 21623, 8726, 50902, 354, 38214]",10,3.375,False,False,10
" local buses, and from 5 April ","[1783, 21104, 204, 23, 273, 427, 204, 32, 3242, 204]", trajectory,29782,19.875,gcg,>>QUESTION<<,"[6, 204, 29782, 44090, 16659, 8060, 64872, 44583, 32682, 29782]",10,5.65625,False,False,10
" local buses, and from 5 April ","[1783, 21104, 204, 23, 273, 427, 204, 32, 3242, 204]", Amid,57064,23.375,gcg, Amid,"[57064, 58443, 1506, 4, 50539, 26121, 48241, 359, 204, 23638]",10,3.390625,False,False,10
", and in 1935 the existence of","[204, 23, 273, 272, 204, 6128, 32, 248, 8508, 275]", diese,13358,13.375,gcg,///,"[4740, 46318, 43693, 1482, 37441, 424, 52381, 54557, 3261, 23169]",10,2.859375,False,False,10
", and in 1935 the existence of","[204, 23, 273, 272, 204, 6128, 32, 248, 8508, 275]", Called,41393,15.8125,gcg, Publishers,"[40916, 53180, 41393, 20056]",4,1.5546875,False,True,10
", and in 1935 the existence of","[204, 23, 273, 272, 204, 6128, 32, 248, 8508, 275]",Brandon,56342,18.5,gcg, Jaime,"[53586, 50779, 1588, 28566, 64134, 56342, 39391, 27594]",8,1.0234375,False,True,10
