question,question_ids,answer,answer_ids,base_loss,search_method,best_prompt,best_prompt_ids,prompt_length,prompted_loss,base_correct,prompt_correct,question_length
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", little,1278,1.8828125,base,,[],0,-1.0,True,True,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", implants,27333,16.25,gcg, Conway,"[56029, 40091, 13486, 658, 62201, 34422, 45628, 27333]",8,1.1953125,False,True,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]", crev,58699,18.0,gcg,Colorado,"[48488, 17720, 269, 42414, 14008, 44544, 44645, 35401, 7012, 58699]",10,7.59375,False,False,8
" following his debut album, but received","[1863, 545, 9654, 5026, 204, 23, 480, 3245]",�,40005,19.625,gcg,>>QUESTION<<,"[6, 2735, 55836, 40005]",4,2.21875,False,True,8
 had been killed during the previous six months,"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", WHO,19722,14.1875,gcg,Topics,"[36833, 36228, 44696, 26054, 24712, 53721]",6,1.078125,False,True,8
 had been killed during the previous six months,"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]", dismissing,63551,17.375,gcg,#,"[14, 63551, 48220, 11280, 6637, 55481, 280, 45303, 28965, 2303]",10,1.9140625,False,False,8
 had been killed during the previous six months,"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]",take,24855,18.5,gcg, Katy,"[46966, 27056, 5732, 25474, 45042, 5406, 17439, 25700, 7412, 43539]",10,5.96875,False,False,8
 had been killed during the previous six months,"[618, 650, 6109, 1365, 248, 2732, 2972, 2137]",部分,32408,19.625,gcg, verbs,"[50322, 622, 12212, 46462, 45972, 58005, 10221, 21160, 29262, 36066]",10,6.65625,False,False,8
. The Anglo @-@,"[204, 25, 390, 42991, 204, 43, 24, 43]", Buddhism,24933,11.0,greedy,"""@","[42812, 24933]",2,1.7109375,False,True,8
. The Anglo @-@,"[204, 25, 390, 42991, 204, 43, 24, 43]", sunt,21465,13.0625,gcg,termin,"[21233, 34750, 23662, 21465, 812, 31105]",6,1.3671875,False,True,8
. The Anglo @-@,"[204, 25, 390, 42991, 204, 43, 24, 43]", breadth,35163,14.3125,gcg,@,"[43, 35163, 37309, 53360]",4,0.49609375,False,True,8
. The Anglo @-@,"[204, 25, 390, 42991, 204, 43, 24, 43]", netto,44560,15.8125,greedy,�,"[36680, 42812, 44560]",3,1.609375,False,True,8
12 st 9 lb ( ,"[928, 324, 204, 36, 20364, 204, 19, 204]", dist,1308,17.125,gcg, patterns,"[7310, 53146, 13516, 4534, 260, 204, 1081, 668]",8,1.7265625,False,True,8
12 st 9 lb ( ,"[928, 324, 204, 36, 20364, 204, 19, 204]", Cole,16477,18.5,gcg, supplements,"[10733, 811, 12239, 62116, 23085, 33781, 21059, 55314]",8,0.2890625,False,True,8
12 st 9 lb ( ,"[928, 324, 204, 36, 20364, 204, 19, 204]", doctoral,35371,19.5,gcg,Budget,"[48784, 22643, 33785, 37948, 1972, 4, 11087, 1877, 35371, 43]",10,5.03125,False,False,8
12 st 9 lb ( ,"[928, 324, 204, 36, 20364, 204, 19, 204]",Construct,32864,20.875,gcg,ˆ,"[58464, 24584, 18941, 35715, 58694, 58883, 60247, 8660, 204, 466]",10,14.5,False,False,8
" Studios, was released on 9 May ","[19930, 204, 23, 398, 4171, 313, 204, 36, 1896, 204]",UAL,23266,18.125,gcg, hearty,"[35902, 64284, 15491, 49959, 44232, 59408, 31732, 51765, 50785, 10231]",10,12.375,False,False,10
" Studios, was released on 9 May ","[19930, 204, 23, 398, 4171, 313, 204, 36, 1896, 204]", Niagara,45778,19.125,gcg,Movie,"[39958, 42770, 4, 45778, 43362, 9202, 12699, 1786, 54909, 204]",10,3.90625,False,False,10
" Studios, was released on 9 May ","[19930, 204, 23, 398, 4171, 313, 204, 36, 1896, 204]", avis,36027,20.0,gcg, MAY,"[42210, 45785, 4, 2408, 62574, 2120, 57380, 5747, 7342, 20614]",10,12.4375,False,False,10
" Studios, was released on 9 May ","[19930, 204, 23, 398, 4171, 313, 204, 36, 1896, 204]", obed,25464,21.75,gcg, reopened,"[50838, 60445, 16000, 4853, 2990, 14276, 33791, 30947, 7910, 23063]",10,12.25,False,False,10
" local buses, and from 5 April ","[1783, 21104, 204, 23, 273, 427, 204, 32, 3242, 204]", Evolution,22356,18.0,gcg, March,"[3102, 204, 22356, 14242, 46781, 24193]",6,0.87109375,False,True,10
" local buses, and from 5 April ","[1783, 21104, 204, 23, 273, 427, 204, 32, 3242, 204]", swirling,47040,19.0,gcg, intervening,"[61836, 46536, 64552, 39130, 43968, 36390, 63187, 35945, 17877, 16350]",10,13.0625,False,False,10
" local buses, and from 5 April ","[1783, 21104, 204, 23, 273, 427, 204, 32, 3242, 204]",ipelago,61562,19.875,gcg,writers,"[31366, 23641, 36055, 34504, 22159, 58890, 1315, 10775, 48783, 41672]",10,12.625,False,False,10
" local buses, and from 5 April ","[1783, 21104, 204, 23, 273, 427, 204, 32, 3242, 204]", Probleme,57110,23.0,gcg,wrote,"[61629, 123, 2921, 58741, 9872, 4906, 36996, 13073, 5455, 204]",10,11.1875,False,False,10
", and in 1935 the existence of","[204, 23, 273, 272, 204, 6128, 32, 248, 8508, 275]", templ,5940,13.375,greedy, häufig,"[53038, 63742, 5940]",3,0.97265625,False,True,10
", and in 1935 the existence of","[204, 23, 273, 272, 204, 6128, 32, 248, 8508, 275]", touchdown,18609,15.75,gcg, consecut,"[16014, 52705, 18609, 51731, 30, 32529]",6,1.0078125,False,True,10
", and in 1935 the existence of","[204, 23, 273, 272, 204, 6128, 32, 248, 8508, 275]",pertension,59516,18.375,gcg,gb,"[19386, 1225, 24841, 33613, 59685, 13273, 861, 5282, 23086, 18219]",10,6.9375,False,False,10
" patch of grass, one of the firemen","[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]", convinced,12823,10.4375,gcg, sightings,"[63029, 52663, 17892, 16293, 55667, 772, 53949, 1621, 51738, 7792]",10,3.203125,False,False,10
" patch of grass, one of the firemen","[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]",cr,9996,15.6875,gcg,�,"[32253, 46402, 41423, 8263, 311, 53199, 2291, 22390, 34884, 44545]",10,2.28125,False,False,10
" patch of grass, one of the firemen","[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]",cers,9495,17.375,gcg,erers,"[25878, 10140, 22611, 9495, 14529, 39193]",6,2.015625,False,True,10
" patch of grass, one of the firemen","[11369, 275, 8344, 204, 23, 532, 275, 248, 2858, 3279]", Directorate,56160,18.875,gcg, showcased,"[42893, 57258, 56160, 43719, 12074, 34465, 53, 35577, 5392, 56160]",10,0.70703125,False,True,10
 a part of the National Highway System as a principal arterial for its entire length ,"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", RE,5452,17.5,gcg, therein,"[40730, 5452, 9162, 296, 23579, 57346]",6,0.71875,False,True,16
 a part of the National Highway System as a principal arterial for its entire length ,"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", Specifically,27159,19.5,gcg, deduct,"[18937, 52279, 26296, 8346, 27159, 12487, 33342, 28116, 50817, 37933]",10,0.337890625,False,True,16
 a part of the National Highway System as a principal arterial for its entire length ,"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", bustle,56346,20.5,gcg, decorative,"[21248, 326, 42146, 204, 56346, 22653]",6,0.388671875,False,True,16
 a part of the National Highway System as a principal arterial for its entire length ,"[241, 622, 275, 248, 2926, 17145, 3153, 345, 241, 9212, 35696, 312, 701, 2429, 4198, 204]", Ada,51279,21.75,gcg, Ada,"[51279, 50373, 34364, 6890, 44592, 30236]",6,1.765625,False,True,16
= Specifications ( MiG @-@ 9 ) =,"[40, 33652, 204, 19, 11384, 50, 204, 43, 24, 43, 204, 36, 204, 20, 204, 40]",Point,7934,12.6875,gcg, Point,"[7777, 47232, 60391, 1856, 32253, 24129, 7777, 24220]",8,1.4375,False,True,16
= Specifications ( MiG @-@ 9 ) =,"[40, 33652, 204, 19, 11384, 50, 204, 43, 24, 43, 204, 36, 204, 20, 204, 40]",CU,43470,15.625,greedy,,"[202, 43470]",2,0.9609375,False,True,16
= Specifications ( MiG @-@ 9 ) =,"[40, 33652, 204, 19, 11384, 50, 204, 43, 24, 43, 204, 36, 204, 20, 204, 40]", OSHA,40237,17.375,gcg, db,"[18232, 60312, 1081, 103, 40237, 54337]",6,1.5390625,False,True,16
= Specifications ( MiG @-@ 9 ) =,"[40, 33652, 204, 19, 11384, 50, 204, 43, 24, 43, 204, 36, 204, 20, 204, 40]", strawberry,29982,19.125,greedy,�,"[177, 21866, 29982]",3,0.8671875,False,True,16
andy. Finally Fulk achieved his goal through the marriage of Geoffrey and Mat,"[10058, 204, 25, 10008, 378, 20397, 8894, 545, 3481, 788, 248, 5838, 275, 59198, 273, 5972]", infections,11576,21.375,gcg, bassist,"[62279, 5972, 23545, 482, 32165, 59148, 23772, 55715, 2957, 52435]",10,1.9453125,False,False,16
andy. Finally Fulk achieved his goal through the marriage of Geoffrey and Mat,"[10058, 204, 25, 10008, 378, 20397, 8894, 545, 3481, 788, 248, 5838, 275, 59198, 273, 5972]", table,2409,23.25,gcg, ruby,"[47556, 55367, 5972, 7941, 34899, 64184]",6,1.1796875,False,True,16
andy. Finally Fulk achieved his goal through the marriage of Geoffrey and Mat,"[10058, 204, 25, 10008, 378, 20397, 8894, 545, 3481, 788, 248, 5838, 275, 59198, 273, 5972]", licences,63838,24.625,gcg,COVID,"[18823, 25508, 46620, 54661, 3377, 5972, 24494, 5375, 31393, 35084]",10,2.109375,False,False,16
andy. Finally Fulk achieved his goal through the marriage of Geoffrey and Mat,"[10058, 204, 25, 10008, 378, 20397, 8894, 545, 3481, 788, 248, 5838, 275, 59198, 273, 5972]", intrinsic,32869,26.875,gcg, Matte,"[35232, 4, 11344, 1793, 59604, 6015, 39666, 19170, 23449, 54]",10,8.25,False,False,16
